block_id,drug_drug1_id,drug_drug2_id,cell_line_id,conc_r_unit,conc_c_unit,synergy_zip,synergy_loewe,synergy_hsa,synergy_bliss,ic50_drug1,ic50_drug2,ri_drug1,ri_drug2,css_drug1,css_drug2,css_ri,S_sum,quality,S_mean,S_max,dname_drug1,chembl_id_drug1,inchikey_drug1,smiles_drug1,molecular_formula_drug1,drugbank_id_drug1,kegg_id_drug1,cmaps_name_drug1,dname_drug2,chembl_id_drug2,inchikey_drug2,smiles_drug2,molecular_formula_drug2,drugbank_id_drug2,kegg_id_drug2,cmaps_name_drug2,cell_line_name,cell_disease_id,tumor_location_cosmic,tumor_location_cellosaurus
410423,120,388,38,uM,uM,2.22637497939139,10.9333143648841,11.433334764369,9.49638975249469,3.86072665158335,0.0199876552638227,4.58,9.85,20.26,19.459,19.8595,5.4295,,12.6445,10.0095,Vismodegib,CHEMBL473417,BPQMGSKTAYIVFO-UHFFFAOYSA-N,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,C19H14Cl2N2O3S,DB08828,D09992,vismodegib,raloxifene,CHEMBL81,GZUITABIAKMVPG-UHFFFAOYSA-N,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,C28H27NO4S,DB00481,D08465,raloxifene,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
410592,56,388,38,uM,uM,5.6279839417451,10.1321928625797,10.777334764369,8.99784864640018,0.134169130800938,0.0199876552638227,4.756,9.85,18.621,17.465,18.043,3.437,,10.739999999999998,8.193,Crizotinib,CHEMBL601719,KTEIFNKAUNYNJU-GFCCVEGCSA-N,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,C21H22Cl2FN5O,DB08865,D09731,crizotinib,raloxifene,CHEMBL81,GZUITABIAKMVPG-UHFFFAOYSA-N,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,C28H27NO4S,DB00481,D08465,raloxifene,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
410598,56,388,28,uM,uM,4.27348314135798,4.04973547934812,7.82715242176524,12.3423795084977,0.479317498262319,0.010486582322792,-0.542,-5.189,10.195,18.691,14.443,20.174,,17.3085,14.985,Crizotinib,CHEMBL601719,KTEIFNKAUNYNJU-GFCCVEGCSA-N,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,C21H22Cl2FN5O,DB08865,D09731,crizotinib,raloxifene,CHEMBL81,GZUITABIAKMVPG-UHFFFAOYSA-N,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,C28H27NO4S,DB00481,D08465,raloxifene,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
410704,101,388,38,uM,uM,1.10128778013897,4.08667866086003,5.81758321112818,5.59852474305836,4.38962339087133,0.0199876552638227,-0.959,9.85,14.265,15.376,14.8205,5.9295,,10.375,4.9705,Ruxolitinib,CHEMBL1789941,HFNKQEVNSGCOJV-OAHLLOKOSA-N,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,C17H18N6,DB08877,D09959,ruxolitinib,raloxifene,CHEMBL81,GZUITABIAKMVPG-UHFFFAOYSA-N,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,C28H27NO4S,DB00481,D08465,raloxifene,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
410729,101,388,28,uM,uM,6.36686511297292,1.63320396245723,0.165749754639399,6.27149953214802,0.171867099886755,0.010486582322792,-5.115,-5.189,-4.117,-0.425,-2.271,8.033,,2.881,2.8440000000000003,Ruxolitinib,CHEMBL1789941,HFNKQEVNSGCOJV-OAHLLOKOSA-N,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,C17H18N6,DB08877,D09959,ruxolitinib,raloxifene,CHEMBL81,GZUITABIAKMVPG-UHFFFAOYSA-N,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,C28H27NO4S,DB00481,D08465,raloxifene,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
410980,79,35,38,uM,uM,-4.55111632817732,-5.35255736480296,2.15820488328074,0.754658580681379,30.0,0.208496207352919,2.987,9.397,9.788,10.064,9.926,-2.458,,3.734,0.5289999999999999,Lenalidomide,CHEMBL848,GOTYRUGSSMKFNF-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,C13H13N3O3,DB00480,D04687,lenalidomide,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
410990,79,35,28,uM,uM,1.69940331939876,-7.45038170071718,3.02820488328074,3.2136047415136,30.0,0.262268148292762,4.019,7.518,13.2,10.958,12.079,0.542000000000002,,6.310500000000001,4.561000000000001,Lenalidomide,CHEMBL848,GOTYRUGSSMKFNF-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,C13H13N3O3,DB00480,D04687,lenalidomide,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
411119,116,35,28,uM,uM,2.95532625947287,-1.93445644830382,6.55331575735289,4.72616526715442,0.647196610526164,0.262268148292762,33.59,7.518,47.657,44.88,46.2685,5.1605,,25.7145,12.6785,Vemurafenib,CHEMBL1229517,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,C23H18ClF2N3O3S,DB08881,D09996,vemurafenib,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
411123,116,35,7,uM,uM,-1.28142827067377,-5.70991078704141,-1.98665316236324,0.157146329504308,5.0,0.445990451398277,-2.354,2.715,8.63,10.65,9.64,9.279,,9.4595,6.925000000000001,Vemurafenib,CHEMBL1229517,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,C23H18ClF2N3O3S,DB08881,D09996,vemurafenib,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
411144,116,35,38,uM,uM,-4.39777295095811,-13.3135948594699,-0.626442814090653,0.560169781625317,4.75243603628729,0.208496207352919,-1.244,9.397,2.895,16.342,9.6185,1.4655,,5.541999999999999,0.2214999999999989,Vemurafenib,CHEMBL1229517,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,C23H18ClF2N3O3S,DB08881,D09996,vemurafenib,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
412767,101,35,38,uM,uM,-3.02947312835197,-1.62414573958141,1.16341437785593,1.87152374841009,4.38962339087133,0.208496207352919,-0.959,9.397,15.404,4.267,9.8355,1.3975,,5.616499999999999,0.4384999999999994,Ruxolitinib,CHEMBL1789941,HFNKQEVNSGCOJV-OAHLLOKOSA-N,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,C17H18N6,DB08877,D09959,ruxolitinib,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
412777,101,35,28,uM,uM,-1.44178359529529,-14.2019473282002,-1.97409327359648,2.85549489984474,0.171867099886755,0.262268148292762,-5.115,7.518,2.844,2.501,2.6725,0.2695,,1.471,-4.8455,Ruxolitinib,CHEMBL1789941,HFNKQEVNSGCOJV-OAHLLOKOSA-N,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,C17H18N6,DB08877,D09959,ruxolitinib,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
412781,101,35,7,uM,uM,-3.55845839408695,-1.03390638646057,0.339211668594246,0.263760128945497,3.22123167658349,0.445990451398277,2.342,2.715,15.138,9.548,12.343,7.286,,9.8145,9.628,Ruxolitinib,CHEMBL1789941,HFNKQEVNSGCOJV-OAHLLOKOSA-N,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,C17H18N6,DB08877,D09959,ruxolitinib,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
412946,120,35,28,uM,uM,-4.29982896817959,-9.11850790951753,-3.14236339992185,-0.429340963617744,13.2475908300401,0.262268148292762,-2.739,7.518,2.559,8.235,5.397,0.618,,3.0075000000000003,-2.121,Vismodegib,CHEMBL473417,BPQMGSKTAYIVFO-UHFFFAOYSA-N,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,C19H14Cl2N2O3S,DB08828,D09992,vismodegib,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
412956,120,35,38,uM,uM,-3.00195247898352,-2.58076855011897,4.1780810445226,3.72353235506864,3.86072665158335,0.208496207352919,4.58,9.397,11.584,15.346,13.465,-0.512,,6.4765,4.068,Vismodegib,CHEMBL473417,BPQMGSKTAYIVFO-UHFFFAOYSA-N,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,C19H14Cl2N2O3S,DB08828,D09992,vismodegib,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
412997,56,35,38,uM,uM,-5.76980200489384,-2.49236093845166,1.97474771118927,1.55381036008524,0.134169130800938,0.208496207352919,4.756,9.397,26.564,17.565,22.0645,7.9115,,14.988,12.6675,Crizotinib,CHEMBL601719,KTEIFNKAUNYNJU-GFCCVEGCSA-N,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,C21H22Cl2FN5O,DB08865,D09731,crizotinib,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
413015,56,35,7,uM,uM,-6.0422900316462,-2.70620053074446,-1.12039944251687,-0.891609636381101,0.497567802644297,0.445990451398277,4.613,2.715,7.01,38.668,22.839,15.511,,19.175,18.226,Crizotinib,CHEMBL601719,KTEIFNKAUNYNJU-GFCCVEGCSA-N,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,C21H22Cl2FN5O,DB08865,D09731,crizotinib,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
413019,56,35,28,uM,uM,-2.3188568587902,-1.78381348584774,-0.283192510757953,0.873724160916598,0.479317498262319,0.262268148292762,-0.542,7.518,6.731,16.388,11.5595,4.5835,,8.0715,4.0415,Crizotinib,CHEMBL601719,KTEIFNKAUNYNJU-GFCCVEGCSA-N,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,C21H22Cl2FN5O,DB08865,D09731,crizotinib,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
413142,115,35,28,uM,uM,-3.39362160550113,-4.75760859061362,-2.72301385942767,-0.934354900702784,0.987963832062323,0.262268148292762,-1.287,7.518,5.559,13.562,9.5605,3.3295,,6.444999999999999,2.0424999999999995,Vandetanib,CHEMBL24828,UHTHHESEBZOYNR-UHFFFAOYSA-N,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,C22H24BrFN4O2,DB05294,D06407,vandetanib,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
413154,115,35,7,uM,uM,-4.17456468724655,1.92295639796524,3.37170182525692,2.24628249714657,0.362777838678078,0.445990451398277,10.315,2.715,17.499,12.508,15.0035,1.9735,,8.488500000000002,4.688500000000001,Vandetanib,CHEMBL24828,UHTHHESEBZOYNR-UHFFFAOYSA-N,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,C22H24BrFN4O2,DB05294,D06407,vandetanib,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
413168,115,35,38,uM,uM,-4.22316077898081,-5.06042031862063,-0.328410450327589,-1.20858844375724,0.230610312300154,0.208496207352919,4.437,9.397,8.237,8.016,8.1265,-5.7075,,1.2095000000000002,-1.2705000000000002,Vandetanib,CHEMBL24828,UHTHHESEBZOYNR-UHFFFAOYSA-N,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,C22H24BrFN4O2,DB05294,D06407,vandetanib,Vorinostat,CHEMBL98,WAEXFXRVDQXREF-UHFFFAOYSA-N,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,C14H20N2O3,DB02546,D06320,vorinostat,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
414339,72,77,28,uM,uM,0.498196911415376,0.218787872519937,-0.569107466666666,1.50092900521131,4.6360573499979,0.7,10.57,-2.328,15.901,44.04,29.9705,21.7285,,25.8495,19.4005,Gefitinib,CHEMBL939,XGALLCVXEZPNRQ-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,C22H24ClFN4O3,DB00317,D01977,gefitinib,IMIQUIMOD,CHEMBL1282,DOUYETYNHWVLEO-UHFFFAOYSA-N,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,C14H16N4,DB00724,D02500,imiquimod,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
414361,72,77,38,uM,uM,-2.63979247914635,-2.33341018574277,-2.33188666666667,-0.2118562731198,10.0,0.7,5.994,-2.317,10.389,12.462,11.4255,7.7485,,9.587,5.4315,Gefitinib,CHEMBL939,XGALLCVXEZPNRQ-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,C22H24ClFN4O3,DB00317,D01977,gefitinib,IMIQUIMOD,CHEMBL1282,DOUYETYNHWVLEO-UHFFFAOYSA-N,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,C14H16N4,DB00724,D02500,imiquimod,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
416767,88,43,28,uM,uM,0.0994117400894728,-12.8787186084003,-2.24699533333333,-1.27803418641886,0.18603349028953,0.3,29.019,-1.356,23.307,44.157,33.732,6.069,,19.9005,4.713000000000001,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,anastrozole,CHEMBL1399,YBBLVLTVTVSKRW-UHFFFAOYSA-N,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,C17H19N5,DB01217,D00960,anastrozole,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
416777,88,43,38,uM,uM,-1.47110532504335,-6.4869371066568,-2.05880193333333,-3.63515143403132,0.0616016327000153,0.011557226187068,26.212,2.525,24.784,32.372,28.578,-0.158999999999999,,14.2095,2.366,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,anastrozole,CHEMBL1399,YBBLVLTVTVSKRW-UHFFFAOYSA-N,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,C17H19N5,DB01217,D00960,anastrozole,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
417334,1,31,38,uM,uM,7.86567831800544,-4.71865652868047,2.06422777777778,5.79168736760374,4.93955229646514,3.66101861219851,31.568,-5.471,33.356,22.012,27.684,1.587,,14.6355,-3.884,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,temozolomide,CHEMBL810,BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2,DB00853,D06067,temozolomide,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
417566,40,31,28,uM,uM,5.84652885335899,2.28092122032822,2.41776532222222,8.93419226568806,75.0,0.238031687943589,-6.521,-4.85,-7.303,-0.455,-3.879,7.492,,1.8065,0.9709999999999996,altretamine,CHEMBL1455,UUVWYPNAQBNQJQ-UHFFFAOYSA-N,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,C9H18N6,DB00488,D02841,altretamine,temozolomide,CHEMBL810,BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2,DB00853,D06067,temozolomide,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
417576,40,31,38,uM,uM,5.0710613375217,-5.38645150080691,-4.78366694444444,1.73638912727914,75.0,3.66101861219851,-3.362,-5.471,-8.739,-12.341,-10.54,-1.707,,-6.123499999999999,-7.177999999999999,altretamine,CHEMBL1455,UUVWYPNAQBNQJQ-UHFFFAOYSA-N,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,C9H18N6,DB00488,D02841,altretamine,temozolomide,CHEMBL810,BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2,DB00853,D06067,temozolomide,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
417831,53,31,38,uM,uM,-3.83531063864861,-11.9096733778283,-5.69099505555555,-1.24080091197054,20.7445479067755,3.66101861219851,18.749,-5.471,14.029,33.449,23.739,10.461,,17.1,4.990000000000002,chlorambucil,CHEMBL515,JCKYGMPEJWAADB-UHFFFAOYSA-N,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,C14H19Cl2NO2,DB00291,D00266,chlorambucil,temozolomide,CHEMBL810,BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2,DB00853,D06067,temozolomide,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
417837,53,31,28,uM,uM,-2.20598125186839,-9.74385856888883,0.608646655555556,4.48451786038126,13.0779434755627,0.238031687943589,16.142,-4.85,14.067,15.187,14.627,3.335,,8.981000000000002,-1.5149999999999988,chlorambucil,CHEMBL515,JCKYGMPEJWAADB-UHFFFAOYSA-N,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,C14H19Cl2NO2,DB00291,D00266,chlorambucil,temozolomide,CHEMBL810,BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2,DB00853,D06067,temozolomide,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
418033,108,31,38,uM,uM,1.85386814519344,-25.2626440249588,-4.33644022222222,-0.430391034323875,1.45131581741944,3.66101861219851,28.889,-5.471,24.379,26.098,25.2385,1.8205,,13.5295,-3.650500000000001,6-Thioguanine,CHEMBL727,WYWHKKSPHMUBEB-UHFFFAOYSA-N,C1=NC2=C(N1)C(=S)N=C(N2)N,C5H5N5S,DB00352,D08603,thioguanine,temozolomide,CHEMBL810,BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2,DB00853,D06067,temozolomide,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
418039,108,31,28,uM,uM,1.16284725587072,-41.6289080357374,-3.1010334,0.10797032265338,1.31560299364638,0.238031687943589,33.09,-4.85,30.428,30.987,30.7075,2.4675,,16.5875,-2.382500000000004,6-Thioguanine,CHEMBL727,WYWHKKSPHMUBEB-UHFFFAOYSA-N,C1=NC2=C(N1)C(=S)N=C(N2)N,C5H5N5S,DB00352,D08603,thioguanine,temozolomide,CHEMBL810,BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2,DB00853,D06067,temozolomide,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
419011,88,53,38,uM,uM,-14.6500483916758,-3.80608052098641,-1.40486377777778,-7.59324111248249,0.0616016327000153,20.7385621197952,26.212,18.749,33.85,34.433,34.1415,-10.8195,,11.661,7.929500000000001,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,chlorambucil,CHEMBL515,JCKYGMPEJWAADB-UHFFFAOYSA-N,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,C14H19Cl2NO2,DB00291,D00266,chlorambucil,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
419021,88,53,28,uM,uM,5.39691614120734,-14.629178691801,3.66482914444444,0.444740187508336,0.18603349028953,13.0773576549536,29.019,16.142,35.223,60.818,48.0205,2.8595,,25.44,19.0015,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,chlorambucil,CHEMBL515,JCKYGMPEJWAADB-UHFFFAOYSA-N,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,C14H19Cl2NO2,DB00291,D00266,chlorambucil,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
419511,108,78,28,uM,uM,-1.78585169563465,-1.34182049426878,0.350089733333336,0.983600333462206,1.31560299364638,0.0008670937365112,33.09,2.215,40.669,21.301,30.985,-4.32000000000001,,13.332499999999996,-2.105000000000004,6-Thioguanine,CHEMBL727,WYWHKKSPHMUBEB-UHFFFAOYSA-N,C1=NC2=C(N1)C(=S)N=C(N2)N,C5H5N5S,DB00352,D08603,thioguanine,Ixabepilone,CHEMBL1201752,FABUFPQFXZVHFB-PVYNADRNSA-N,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,C27H42N2O5S,DB04845,D04645,ixabepilone,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
419521,108,78,38,uM,uM,-0.448737179343483,0.625554845491328,1.01366177777778,-0.357484195438257,1.45131581741944,0.0003170996753372,28.889,2.629,28.929,48.244,38.5865,7.0685,,22.8275,9.697500000000002,6-Thioguanine,CHEMBL727,WYWHKKSPHMUBEB-UHFFFAOYSA-N,C1=NC2=C(N1)C(=S)N=C(N2)N,C5H5N5S,DB00352,D08603,thioguanine,Ixabepilone,CHEMBL1201752,FABUFPQFXZVHFB-PVYNADRNSA-N,CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,C27H42N2O5S,DB04845,D04645,ixabepilone,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
419608,116,77,38,uM,uM,2.11730062378054,-3.07522935445144,-2.82877801111111,-0.312748485413606,4.75243872110931,0.7,-1.244,-2.317,-3.174,-2.663,-2.9185,0.6425,,-1.138,-1.6745,Vemurafenib,CHEMBL1229517,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,C23H18ClF2N3O3S,DB08881,D09996,vemurafenib,IMIQUIMOD,CHEMBL1282,DOUYETYNHWVLEO-UHFFFAOYSA-N,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,C14H16N4,DB00724,D02500,imiquimod,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
