block_id,drug_row_id,drug_col_id,cell_line_id,conc_r_unit,conc_c_unit,synergy_zip,synergy_loewe,synergy_hsa,synergy_bliss,ic50_row,ic50_col,ri_row,ri_col,css_row,css_col,css_ri,S_sum,quality,S_mean,S_max,dname_row,chembl_id_row,inchikey_row,smiles_row,molecular_formula_row,drugbank_id_row,kegg_id_row,cmaps_name_row,dname_col,chembl_id_col,inchikey_col,smiles_col,molecular_formula_col,drugbank_id_col,kegg_id_col,cmaps_name_col,cell_line_name,cell_disease_id,tumor_location_cosmic,tumor_location_cellosaurus
309630,79,100,21,uM,uM,-1.23129099297391,-3.89491252123599,-3.54799551094054,-5.21473873693798,30.0,0.0018444205878362,3.62,33.892,47.331,34.345,40.838,3.326,,22.082,6.945999999999998,Lenalidomide,CHEMBL848,GOTYRUGSSMKFNF-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,C13H13N3O3,DB00480,D04687,lenalidomide,Romidepsin,CHEMBL343448,OHRURASPPZQGQM-GCCNXGTGSA-N,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,C24H36N4O6S2,,D06637,romidepsin,HCT116,C4910,Large intestine; Colon (Carcinoma),Colon carcinoma
309634,79,100,28,uM,uM,0.834662352533734,-62.2536046096988,-0.0091284500526004,-0.17207028825211,30.0,0.0059496376741413,4.019,14.231,88.823,12.626,50.7245,32.4745,,41.5995,36.4935,Lenalidomide,CHEMBL848,GOTYRUGSSMKFNF-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,C13H13N3O3,DB00480,D04687,lenalidomide,Romidepsin,CHEMBL343448,OHRURASPPZQGQM-GCCNXGTGSA-N,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,C24H36N4O6S2,,D06637,romidepsin,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
309752,116,100,28,uM,uM,1.27884379294409,-0.132165699834728,0.796744231675455,0.588974070722052,0.647196610526164,0.0059496376741413,33.59,14.231,94.191,57.693,75.942,28.121,,52.0315,42.35199999999999,Vemurafenib,CHEMBL1229517,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,C23H18ClF2N3O3S,DB08881,D09996,vemurafenib,Romidepsin,CHEMBL343448,OHRURASPPZQGQM-GCCNXGTGSA-N,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,C24H36N4O6S2,,D06637,romidepsin,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
309756,116,100,21,uM,uM,0.277072737175195,-66.2441695932113,-3.93833170297955,-2.75084837045593,0.350523308245985,0.0018444205878362,-1.794,33.892,4.387,10.765,7.576,-24.522,,-8.473000000000003,-26.316000000000003,Vemurafenib,CHEMBL1229517,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,C23H18ClF2N3O3S,DB08881,D09996,vemurafenib,Romidepsin,CHEMBL343448,OHRURASPPZQGQM-GCCNXGTGSA-N,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,C24H36N4O6S2,,D06637,romidepsin,HCT116,C4910,Large intestine; Colon (Carcinoma),Colon carcinoma
309764,116,100,7,uM,uM,1.13282574354715,-45.3333029724658,-4.08347451103296,-2.64301882331008,5.0,0.0030794991524955,-2.354,13.558,57.24,33.664,45.452,34.248,,39.85,31.894,Vemurafenib,CHEMBL1229517,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,C23H18ClF2N3O3S,DB08881,D09996,vemurafenib,Romidepsin,CHEMBL343448,OHRURASPPZQGQM-GCCNXGTGSA-N,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,C24H36N4O6S2,,D06637,romidepsin,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
309778,116,100,38,uM,uM,3.28064210709633,-37.6934352300116,4.03922385257601,5.03437038478032,4.75243603628729,0.0011836233021096,-1.244,21.417,3.306,20.309,11.8075,-8.3655,,1.7209999999999983,-9.609500000000002,Vemurafenib,CHEMBL1229517,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,C23H18ClF2N3O3S,DB08881,D09996,vemurafenib,Romidepsin,CHEMBL343448,OHRURASPPZQGQM-GCCNXGTGSA-N,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,C24H36N4O6S2,,D06637,romidepsin,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
310447,1,28,38,uM,uM,-3.65655411132474,3.05473235177068,5.36229193646045,-1.40573794938734,4.93954994547436,0.0037555079071878,31.568,17.17,41.797,29.178,35.4875,-13.2505,,11.118499999999996,3.919499999999996,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
310452,1,28,21,uM,uM,-1.81919547569067,0.625737191967066,2.8551372544574,-2.81369669760649,4.0465826079548,0.003053097516557,59.005,40.352,71.08,61.564,66.322,-33.035,,16.643500000000003,7.317,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,HCT116,C4910,Large intestine; Colon (Carcinoma),Colon carcinoma
310456,1,28,28,uM,uM,-4.05279042670024,-1.77254871682435,-0.476906464869338,-4.6450084022332,3.70539648442761,0.0052251239534028,52.846,16.049,58.574,43.247,50.9105,-17.9845,,16.463,-1.9354999999999976,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
310460,1,28,7,uM,uM,0.497168922952481,4.88180352763226,6.04876020179732,0.537257007200366,3.95938713656202,0.006042906473449,52.608,9.63,65.879,59.954,62.9165,0.6785,,31.7975,10.308500000000002,5-Fluorouracil,CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,C1=C(C(=O)NC(=O)N1)F,C4H3FN2O2,DB00544,D00584,fluorouracil,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
310503,40,28,38,uM,uM,-8.3161282297919,-14.9055804378103,-2.60956510705135,0.566479337114492,75.0,0.0037555079071878,-3.362,17.17,11.419,17.399,14.409,0.600999999999999,,7.505,-2.761000000000001,altretamine,CHEMBL1455,UUVWYPNAQBNQJQ-UHFFFAOYSA-N,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,C9H18N6,DB00488,D02841,altretamine,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
310508,40,28,28,uM,uM,-3.47905759197268,-35.9921883248632,-2.67977614742398,2.50879223553447,75.0,0.0052251239534028,-6.521,16.049,13.334,10.399,11.8665,2.3385,,7.102500000000001,-4.182499999999999,altretamine,CHEMBL1455,UUVWYPNAQBNQJQ-UHFFFAOYSA-N,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,C9H18N6,DB00488,D02841,altretamine,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
310512,40,28,21,uM,uM,1.27736114060871,-38.7796440920738,1.62076608495569,1.51077611846834,2.32986455492205,0.003053097516557,-0.214,40.352,40.062,43.642,41.852,1.71400000000001,,21.783,1.5,altretamine,CHEMBL1455,UUVWYPNAQBNQJQ-UHFFFAOYSA-N,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,C9H18N6,DB00488,D02841,altretamine,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,HCT116,C4910,Large intestine; Colon (Carcinoma),Colon carcinoma
310520,40,28,7,uM,uM,7.8732776410498,-34.390405248933,1.18433496368713,4.45350931083818,75.0,0.006042906473449,-4.67,9.63,12.913,17.474,15.1935,10.2335,,12.7135,5.5635,altretamine,CHEMBL1455,UUVWYPNAQBNQJQ-UHFFFAOYSA-N,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,C9H18N6,DB00488,D02841,altretamine,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
310761,88,116,7,uM,uM,5.93386399262161,-2.80571484720507,6.33120464624178,6.77881434800243,0.0309080476193319,5.0,46.022,-2.352,59.266,49.954,54.61,10.94,,32.775,8.588000000000001,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,Vemurafenib,CHEMBL1229517,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,C23H18ClF2N3O3S,DB08881,D09996,vemurafenib,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
310765,88,116,28,uM,uM,0.478478430989024,3.68300038618762,4.56550448905945,-0.292473867987993,0.186033682243995,0.647340538074254,29.019,33.591,47.162,56.869,52.0155,-10.5945,,20.710500000000003,18.4245,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,Vemurafenib,CHEMBL1229517,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,C23H18ClF2N3O3S,DB08881,D09996,vemurafenib,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
310769,88,116,21,uM,uM,6.48854393416492,-27.5295571405432,5.32389299247459,6.37501216022656,0.0566067772743703,1.32513722545354,41.508,-1.794,47.665,52.865,50.265,10.551,,30.408,8.756999999999998,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,Vemurafenib,CHEMBL1229517,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,C23H18ClF2N3O3S,DB08881,D09996,vemurafenib,HCT116,C4910,Large intestine; Colon (Carcinoma),Colon carcinoma
310775,88,116,38,uM,uM,0.587215406455215,-19.4894942264512,3.56489299247457,4.54270227854575,0.0616476966214236,4.79432171150704,26.212,-1.242,36.005,32.456,34.2305,9.26050000000001,,21.7455,8.0185,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,Vemurafenib,CHEMBL1229517,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,C23H18ClF2N3O3S,DB08881,D09996,vemurafenib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
310888,108,28,38,uM,uM,-11.6965481226897,-6.29114173877101,-3.56252941220927,-7.75921791599636,1.45049066398121,0.0037555079071878,28.889,17.17,28.488,28.811,28.6495,-17.4095,,5.620000000000001,-0.2394999999999996,6-Thioguanine,CHEMBL727,WYWHKKSPHMUBEB-UHFFFAOYSA-N,C1=NC2=C(N1)C(=S)N=C(N2)N,C5H5N5S,DB00352,D08603,thioguanine,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
310890,108,28,21,uM,uM,-6.43750944444233,-4.06211165190738,-0.890616465388982,-7.7419655199612,0.920572406682242,0.003053097516557,41.607,40.352,51.036,47.473,49.2545,-32.7045,,8.274999999999999,7.647500000000001,6-Thioguanine,CHEMBL727,WYWHKKSPHMUBEB-UHFFFAOYSA-N,C1=NC2=C(N1)C(=S)N=C(N2)N,C5H5N5S,DB00352,D08603,thioguanine,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,HCT116,C4910,Large intestine; Colon (Carcinoma),Colon carcinoma
310894,108,28,28,uM,uM,-6.66538766733562,-6.38488877101657,-1.71865673048122,-1.84197477929364,1.31560298651524,0.0052251239534028,33.09,16.049,35.692,36.438,36.065,-13.074,,11.495499999999996,2.9749999999999943,6-Thioguanine,CHEMBL727,WYWHKKSPHMUBEB-UHFFFAOYSA-N,C1=NC2=C(N1)C(=S)N=C(N2)N,C5H5N5S,DB00352,D08603,thioguanine,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
310898,108,28,7,uM,uM,-0.234377911714288,-8.51396675926178,2.69117660285211,0.408960601483323,1.25329907290295,0.006042906473449,34.987,9.63,44.838,33.784,39.311,-5.306,,17.002499999999998,4.323999999999998,6-Thioguanine,CHEMBL727,WYWHKKSPHMUBEB-UHFFFAOYSA-N,C1=NC2=C(N1)C(=S)N=C(N2)N,C5H5N5S,DB00352,D08603,thioguanine,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
310918,53,28,38,uM,uM,-14.724914127489,-7.11301719609731,-4.38306090983342,-8.34519138322597,20.7438362933702,0.0037555079071878,18.749,17.17,20.125,36.43,28.2775,-7.6415,,10.318,9.5285,chlorambucil,CHEMBL515,JCKYGMPEJWAADB-UHFFFAOYSA-N,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,C14H19Cl2NO2,DB00291,D00266,chlorambucil,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
310920,53,28,21,uM,uM,-3.64711360089245,-4.52774170206759,-1.39012282921251,-5.23054775653246,100.0,0.003053097516557,21.075,40.352,47.642,67.283,57.4625,-3.96449999999999,,26.749,17.110500000000002,chlorambucil,CHEMBL515,JCKYGMPEJWAADB-UHFFFAOYSA-N,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,C14H19Cl2NO2,DB00291,D00266,chlorambucil,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,HCT116,C4910,Large intestine; Colon (Carcinoma),Colon carcinoma
310924,53,28,28,uM,uM,-9.19585184600484,-12.123980440756,-0.0134674203481756,-1.3264827754133,13.0779438627311,0.0052251239534028,16.142,16.049,39.47,20.84,30.155,-2.036,,14.0595,14.013000000000002,chlorambucil,CHEMBL515,JCKYGMPEJWAADB-UHFFFAOYSA-N,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,C14H19Cl2NO2,DB00291,D00266,chlorambucil,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
310928,53,28,7,uM,uM,-0.192962146370958,-5.22615327187075,4.41600993618544,0.845811576020924,15.8583991651752,0.006042906473449,21.143,9.63,38.601,38.168,38.3845,7.6115,,22.998,17.241500000000002,chlorambucil,CHEMBL515,JCKYGMPEJWAADB-UHFFFAOYSA-N,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,C14H19Cl2NO2,DB00291,D00266,chlorambucil,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,FJHBVJOVLFPMQE-QFIPXVFZSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)O,C22H20N2O5,DB05482,C11173,SN-38,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
311160,88,15,21,uM,uM,13.7018768766284,-19.4240269201221,8.18344854803015,8.41743224047109,0.0566067772743703,0.0616407237119332,41.508,-1.256,45.517,56.47,50.9935,10.7415,,30.8675,9.485499999999996,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,Lapatinib,CHEMBL554,BCFGMOOMADDAQU-UHFFFAOYSA-N,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,C29H26ClFN4O4S,DB01259,D04024,lapatinib,HCT116,C4910,Large intestine; Colon (Carcinoma),Colon carcinoma
311164,88,15,28,uM,uM,18.924420561992,-7.94231865554597,13.8054485480301,17.892197900863,0.186033682243995,2.0,29.019,-5.891,51.844,61.153,56.4985,33.3705,,44.9345,27.4795,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,Lapatinib,CHEMBL554,BCFGMOOMADDAQU-UHFFFAOYSA-N,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,C29H26ClFN4O4S,DB01259,D04024,lapatinib,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
311168,88,15,7,uM,uM,6.06707873798688,-3.14161880653421,10.8292602017973,8.48742561408448,0.0309080476193319,0.345667582216306,46.022,8.249,61.348,57.581,59.4645,5.1935,,32.329,13.442500000000004,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,Lapatinib,CHEMBL554,BCFGMOOMADDAQU-UHFFFAOYSA-N,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,C29H26ClFN4O4S,DB01259,D04024,lapatinib,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
311188,88,15,38,uM,uM,9.02369828574077,-4.04133045717766,9.09770464624178,10.0722659901994,0.0616476966214236,0.318719508699081,26.212,-0.743,41.241,41.729,41.485,16.016,,28.7505,15.273,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,Lapatinib,CHEMBL554,BCFGMOOMADDAQU-UHFFFAOYSA-N,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,C29H26ClFN4O4S,DB01259,D04024,lapatinib,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
311259,72,88,38,uM,uM,6.74775471890591,10.7500230269387,11.5828955445539,7.84912434908381,10.0,0.0616241163046935,5.994,26.212,50.902,48.973,49.9375,17.7315,,33.8345,23.7255,Gefitinib,CHEMBL939,XGALLCVXEZPNRQ-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,C22H24ClFN4O3,DB00317,D01977,gefitinib,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,MCF7,C4194,Breast (Carcinoma),Invasive breast carcinoma of no special type
311269,72,88,28,uM,uM,12.2897263381656,3.51862644965698,15.9910972516834,11.1662833012092,4.63606799908028,0.186079301414974,10.57,29.018,85.094,53.238,69.166,29.578,,49.372,40.148,Gefitinib,CHEMBL939,XGALLCVXEZPNRQ-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,C22H24ClFN4O3,DB00317,D01977,gefitinib,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,HT29,C4349,Large intestine; Colon (Carcinoma),Colon adenocarcinoma
311273,72,88,21,uM,uM,14.3125071680945,-3.50290648988119,17.8180276555726,14.2859186250613,1.64399217534998,0.0565998080312566,2.044,41.507,85.049,60.109,72.579,29.028,,50.8035,31.072,Gefitinib,CHEMBL939,XGALLCVXEZPNRQ-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,C22H24ClFN4O3,DB00317,D01977,gefitinib,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,HCT116,C4910,Large intestine; Colon (Carcinoma),Colon carcinoma
311281,72,88,7,uM,uM,9.33326415455502,5.68479982656473,14.7948399889984,8.62361260805071,1.19272204952941,0.0309068635142965,22.807,46.021,66.18,68.358,67.269,-1.559,,32.855000000000004,21.248000000000005,Gefitinib,CHEMBL939,XGALLCVXEZPNRQ-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,C22H24ClFN4O3,DB00317,D01977,gefitinib,mitoxantrone,CHEMBL58,KKZJGLLVHKMTCM-UHFFFAOYSA-N,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C22H28N4O6,DB01204,D08224,mitoxantrone,A549,C3512,Lung (Carcinoma),Lung adenocarcinoma
311927,116,29,21,uM,uM,0.408698867827142,-21.9916498507347,-3.89522059186842,-2.51513139008027,0.350523308245985,1.49239179310686,-1.794,23.82,20.267,16.853,18.56,-3.466,,7.546999999999999,-5.260000000000002,Vemurafenib,CHEMBL1229517,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,C23H18ClF2N3O3S,DB08881,D09996,vemurafenib,Sorafenib,CHEMBL1336,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,C21H16ClF3N4O3,DB00398,D08524,sorafenib,HCT116,C4910,Large intestine; Colon (Carcinoma),Colon carcinoma
