	dname_drug1	chembl_id_drug1	dname_drug2	chembl_id_drug2	cell_line_name	NCI_thesaurus_code	disease_cui	drug1_target_count	drug2_target_count	proteins_in_LCC	oc_drug1_drug2	oc_dis_drug1	oc_dis_drug2	ji_drug1_drug2	ji_dis_drug1	ji_dis_drug2	min_spl_dis_dru1	Closest_distance_dis_dru1	Dc_mean_dis_dru1	Dc_std_dis_dru1	Dc_zscore_dis_dru1	min_spl_dis_dru2	Closest_distance_dis_dru2	Dc_mean_dis_dru2	Dc_std_dis_dru2	Dc_zscore_dis_dru2	min_spl_dru1_dru2	obs_sep_dru1_dru2	sep_mean_dru1_dru2	sep_std_dru1_dru2	zscore_dru1_dru2	pvalue_dru1_dru2	ratio_links_dis_dru1	ratio_links_dis_dru2
747	Crizotinib	CHEMBL601719	Dasatinib	CHEMBL1421	A549	C3512	C0152013	2	10	1834.0	0.0	1.0	0.8	0.0	0.0010905125408942	0.0043572984749455	0.0	0.0	0.845	0.2558808316384796	-3.302318483917762	0.0	0.2	0.7948000000000001	0.1257495924446676	-4.730035210744116	1.0	-0.05	0.0061666666666666	0.2993618676080468	-0.1876213130130703	0.8511735175761674	0.3423931623931624	0.3192039045085061
748	Crizotinib	CHEMBL601719	Dasatinib	CHEMBL1421	HT29	C4349	C0338106	2	10	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.5	1.1555	0.2656496753244769	1.2968207078710396	1.0	1.0	1.0089	0.0938658084714556	-0.094816207785675	1.0	-0.05	0.0061666666666666	0.2993618676080468	-0.1876213130130703	0.8511735175761674	0.0341880341880341	0.0565339519446635
749	Vandetanib	CHEMBL24828	Dasatinib	CHEMBL1421	HT29	C4349	C0338106	6	10	238.0	0.1666666666666666	0.5	0.0	0.0666666666666666	0.0124481327800829	0.0	0.0	0.5	1.1413333333333335	0.164730082255792	-3.8932374982820352	1.0	1.0	1.0089	0.0938658084714556	-0.094816207785675	0.0	-0.2166666666666667	-0.1381666666666667	0.1025926410616278	-0.7651620933790441	0.4441750288246082	0.0862135267424995	0.0565339519446635
750	Vandetanib	CHEMBL24828	Dasatinib	CHEMBL1421	A549	C3512	C0152013	6	10	1834.0	0.1666666666666666	0.6666666666666666	0.8	0.0666666666666666	0.0021786492374727	0.0043572984749455	0.0	0.3333333333333333	0.8241666666666667	0.1561672002836845	-3.1429988655858168	0.0	0.2	0.7948000000000001	0.1257495924446676	-4.730035210744116	0.0	-0.2166666666666667	-0.1381666666666667	0.1025926410616278	-0.7651620933790441	0.4441750288246082	0.3650691543360551	0.3192039045085061
751	Vandetanib	CHEMBL24828	Dasatinib	CHEMBL1421	MCF7	C4194	C1134719	6	10	280.0	0.1666666666666666	0.5	0.1	0.0666666666666666	0.0106007067137809	0.0034602076124567	0.0	0.5	1.128	0.1588304476827762	-3.953901844149376	0.0	0.9	0.9991	0.0900510410822662	-1.1004869994725222	0.0	-0.2166666666666667	-0.1381666666666667	0.1025926410616278	-0.7651620933790441	0.4441750288246082	0.1183076483559363	0.1039300632650164
752	5-Fluorouracil	CHEMBL185	Vemurafenib	CHEMBL1229517	HT29	C4349	C0338106	1	1	238.0	0.0	0.0	1.0	0.0	0.0	0.0042016806722689	2.0	2.0	1.642	0.4876843241278111	0.7340814176060667	0.0	0.0	1.117	0.394095166171827	-2.834340778270251	2.0	-inf	-inf				0.0	0.1320754716981132
753	5-Fluorouracil	CHEMBL185	Vemurafenib	CHEMBL1229517	MCF7	C4194	C1134719	1	1	280.0	0.0	0.0	1.0	0.0	0.0	0.0035714285714285	2.0	2.0	1.608	0.5141361687335371	0.7624439279687458	0.0	0.0	1.073	0.3600985976090437	-2.97973945781635	2.0	-inf	-inf				0.0	0.1132075471698113
754	Ruxolitinib	CHEMBL1789941	Dasatinib	CHEMBL1421	MCF7	C4194	C1134719	2	10	280.0	0.0	0.0	0.1	0.0	0.0	0.0034602076124567	1.0	1.0	1.002	0.2235978532991763	-0.0089446297023432	0.0	0.9	0.9991	0.0900510410822662	-1.1004869994725222	1.0	0.1999999999999999	0.0433333333333333	0.3062451813679868	0.5115726750926884	0.6089501133590389	0.1277665995975855	0.1039300632650164
755	Ruxolitinib	CHEMBL1789941	Dasatinib	CHEMBL1421	HT29	C4349	C0338106	2	10	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.039	0.2397477841399165	-0.1626709508073683	1.0	1.0	1.0089	0.0938658084714556	-0.094816207785675	1.0	0.1999999999999999	0.0433333333333333	0.3062451813679868	0.5115726750926884	0.6089501133590389	0.033565026522773	0.0565339519446635
756	Ruxolitinib	CHEMBL1789941	Dasatinib	CHEMBL1421	A549	C3512	C0152013	2	10	1834.0	0.0	1.0	0.8	0.0	0.0010905125408942	0.0043572984749455	0.0	0.0	0.786	0.2927524551562292	-2.684862197246292	0.0	0.2	0.7948000000000001	0.1257495924446676	-4.730035210744116	1.0	0.1999999999999999	0.0433333333333333	0.3062451813679868	0.5115726750926884	0.6089501133590389	0.4212548015364916	0.3192039045085061
757	mitoxantrone	CHEMBL58	thalidomide	CHEMBL468	MCF7	C4194	C1134719	1	6	280.0	0.0	0.0	0.1666666666666666	0.0	0.0	0.0035087719298245	1.0	1.0	1.108	0.3692370512286111	-0.2924950235645027	0.0	1.3333333333333333	1.2891666666666666	0.1542702354816234	0.2862941547264819	2.0	-inf	-inf				0.1481481481481481	0.0308243727598566
758	mitoxantrone	CHEMBL58	thalidomide	CHEMBL468	HT29	C4349	C0338106	1	6	238.0	0.0	0.0	0.1666666666666666	0.0	0.0	0.0041152263374485	1.0	1.0	1.129	0.4103157320893265	-0.3143920398643561	0.0	1.1666666666666667	1.3111666666666668	0.1541383757825704	-0.9374693308292912	2.0	-inf	-inf				0.074074074074074	0.0361324458098651
759	Gefitinib	CHEMBL939	Sunitinib	CHEMBL535	MCF7	C4194	C1134719	1	8	280.0	0.0	1.0	0.125	0.0	0.0035714285714285	0.0034843205574912	0.0	0.0	0.902	0.2973146481423342	-3.0338229402279	0.0	0.875	1.1356428571428572	0.1401106341285998	-1.8602646313314624	1.0	-inf	-inf				0.085820895522388	0.1010456977291804
760	Gefitinib	CHEMBL939	Sunitinib	CHEMBL535	HT29	C4349	C0338106	1	8	238.0	0.0	1.0	0.0	0.0	0.0042016806722689	0.0	0.0	0.0	0.893	0.3091132478558627	-2.8889088584660065	1.0	1.125	1.1529464285714284	0.1505048635986118	-0.1856845546597083	1.0	-inf	-inf				0.0764925373134328	0.0681347279378319
761	Gefitinib	CHEMBL939	Sunitinib	CHEMBL535	A549	C3512	C0152013	1	8	1834.0	0.0	1.0	0.875	0.0	0.0005452562704471	0.0038147138964577	0.0	0.0	0.656	0.4750410508577126	-1.3809332873770723	0.0	0.125	0.8386607142857142	0.1276476923198842	-5.590862641662848	1.0	-inf	-inf				0.3675373134328358	0.3987196835558385
762	Gefitinib	CHEMBL939	Vemurafenib	CHEMBL1229517	MCF7	C4194	C1134719	1	1	280.0	0.0	1.0	1.0	0.0	0.0035714285714285	0.0035714285714285	0.0	0.0	0.902	0.2973146481423342	-3.0338229402279	0.0	0.0	1.073	0.3600985976090437	-2.97973945781635	2.0	-inf	-inf				0.085820895522388	0.1132075471698113
763	Gefitinib	CHEMBL939	Vemurafenib	CHEMBL1229517	A549	C3512	C0152013	1	1	1834.0	0.0	1.0	1.0	0.0	0.0005452562704471	0.0005452562704471	0.0	0.0	0.656	0.4750410508577126	-1.3809332873770723	0.0	0.0	0.863	0.3438473498516456	-2.509834670449969	2.0	-inf	-inf				0.3675373134328358	0.3962264150943396
764	Gefitinib	CHEMBL939	Vemurafenib	CHEMBL1229517	HT29	C4349	C0338106	1	1	238.0	0.0	1.0	1.0	0.0	0.0042016806722689	0.0042016806722689	0.0	0.0	0.893	0.3091132478558627	-2.8889088584660065	0.0	0.0	1.117	0.394095166171827	-2.834340778270251	2.0	-inf	-inf				0.0764925373134328	0.1320754716981132
765	Ruxolitinib	CHEMBL1789941	Sunitinib	CHEMBL535	MCF7	C4194	C1134719	2	8	280.0	0.0	0.0	0.125	0.0	0.0	0.0034843205574912	1.0	1.0	1.002	0.2235978532991763	-0.0089446297023432	0.0	0.875	1.1356428571428572	0.1401106341285998	-1.8602646313314624	1.0	0.375	0.0159625	0.3158441741488197	1.1367551767183408	0.2556406460683367	0.1277665995975855	0.1010456977291804
766	Ruxolitinib	CHEMBL1789941	Sunitinib	CHEMBL535	HT29	C4349	C0338106	2	8	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.039	0.2397477841399165	-0.1626709508073683	1.0	1.125	1.1529464285714284	0.1505048635986118	-0.1856845546597083	1.0	0.375	0.0159625	0.3158441741488197	1.1367551767183408	0.2556406460683367	0.033565026522773	0.0681347279378319
767	Ruxolitinib	CHEMBL1789941	Sunitinib	CHEMBL535	A549	C3512	C0152013	2	8	1834.0	0.0	1.0	0.875	0.0	0.0010905125408942	0.0038147138964577	0.0	0.0	0.786	0.2927524551562292	-2.684862197246292	0.0	0.125	0.8386607142857142	0.1276476923198842	-5.590862641662848	1.0	0.375	0.0159625	0.3158441741488197	1.1367551767183408	0.2556406460683367	0.4212548015364916	0.3987196835558385
768	Vismodegib	CHEMBL473417	Sunitinib	CHEMBL535	HT29	C4349	C0338106	1	8	238.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.261	0.4846431677017639	1.5248332159605733	1.0	1.125	1.1529464285714284	0.1505048635986118	-0.1856845546597083	3.0	-inf	-inf				0.0	0.0681347279378319
769	Vismodegib	CHEMBL473417	Sunitinib	CHEMBL535	MCF7	C4194	C1134719	1	8	280.0	0.0	0.0	0.125	0.0	0.0	0.0034843205574912	2.0	2.0	1.203	0.4558409810449253	1.7484167355314018	0.0	0.875	1.1356428571428572	0.1401106341285998	-1.8602646313314624	3.0	-inf	-inf				0.0	0.1010456977291804
770	Crizotinib	CHEMBL601719	Sunitinib	CHEMBL535	MCF7	C4194	C1134719	2	8	280.0	0.0	0.0	0.125	0.0	0.0	0.0034843205574912	1.0	1.0	1.131	0.2689591046980935	-0.4870628943647305	0.0	0.875	1.1356428571428572	0.1401106341285998	-1.8602646313314624	1.0	0.175	-0.0183375	0.3163203753218404	0.6112078610278854	0.5410619798432039	0.0755555555555555	0.1010456977291804
771	Crizotinib	CHEMBL601719	Sunitinib	CHEMBL535	A549	C3512	C0152013	2	8	1834.0	0.0	1.0	0.875	0.0	0.0010905125408942	0.0038147138964577	0.0	0.0	0.845	0.2558808316384796	-3.302318483917762	0.0	0.125	0.8386607142857142	0.1276476923198842	-5.590862641662848	1.0	0.175	-0.0183375	0.3163203753218404	0.6112078610278854	0.5410619798432039	0.3423931623931624	0.3987196835558385
772	Crizotinib	CHEMBL601719	Sunitinib	CHEMBL535	HT29	C4349	C0338106	2	8	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.5	1.1555	0.2656496753244769	1.2968207078710396	1.0	1.125	1.1529464285714284	0.1505048635986118	-0.1856845546597083	1.0	0.175	-0.0183375	0.3163203753218404	0.6112078610278854	0.5410619798432039	0.0341880341880341	0.0681347279378319
773	Vandetanib	CHEMBL24828	Sunitinib	CHEMBL535	MCF7	C4194	C1134719	6	8	280.0	0.0	0.5	0.125	0.0	0.0106007067137809	0.0034843205574912	0.0	0.5	1.128	0.1588304476827762	-3.953901844149376	0.0	0.875	1.1356428571428572	0.1401106341285998	-1.8602646313314624	1.0	-0.1488095238095237	0.0518244047619047	0.1646743814883782	-1.2183675855226332	0.2230843172305114	0.1183076483559363	0.1010456977291804
774	Vandetanib	CHEMBL24828	Sunitinib	CHEMBL535	A549	C3512	C0152013	6	8	1834.0	0.0	0.6666666666666666	0.875	0.0	0.0021786492374727	0.0038147138964577	0.0	0.3333333333333333	0.8241666666666667	0.1561672002836845	-3.1429988655858168	0.0	0.125	0.8386607142857142	0.1276476923198842	-5.590862641662848	1.0	-0.1488095238095237	0.0518244047619047	0.1646743814883782	-1.2183675855226332	0.2230843172305114	0.3650691543360551	0.3987196835558385
775	Vandetanib	CHEMBL24828	Sunitinib	CHEMBL535	HT29	C4349	C0338106	6	8	238.0	0.0	0.5	0.0	0.0	0.0124481327800829	0.0	0.0	0.5	1.1413333333333335	0.164730082255792	-3.8932374982820352	1.0	1.125	1.1529464285714284	0.1505048635986118	-0.1856845546597083	1.0	-0.1488095238095237	0.0518244047619047	0.1646743814883782	-1.2183675855226332	0.2230843172305114	0.0862135267424995	0.0681347279378319
776	Lenalidomide	CHEMBL848	Sunitinib	CHEMBL535	MCF7	C4194	C1134719	3	8	280.0	0.0	0.0	0.125	0.0	0.0	0.0034843205574912	1.0	1.6666666666666667	1.4226666666666663	0.2887090038237271	0.8451416366251466	0.0	0.875	1.1356428571428572	0.1401106341285998	-1.8602646313314624	2.0	0.0568181818181816	0.0033049242424241	0.2559083870935003	0.209110995475914	0.8343615913051259	0.0277777777777777	0.1010456977291804
777	Lenalidomide	CHEMBL848	Sunitinib	CHEMBL535	HT29	C4349	C0338106	3	8	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.3333333333333333	1.476	0.2865146883960169	-0.4979384040146475	1.0	1.125	1.1529464285714284	0.1505048635986118	-0.1856845546597083	2.0	0.0568181818181816	0.0033049242424241	0.2559083870935003	0.209110995475914	0.8343615913051259	0.0527777777777777	0.0681347279378319
778	Vemurafenib	CHEMBL1229517	Sunitinib	CHEMBL535	HT29	C4349	C0338106	1	8	238.0	0.0	1.0	0.0	0.0	0.0042016806722689	0.0	0.0	0.0	1.117	0.394095166171827	-2.834340778270251	1.0	1.125	1.1529464285714284	0.1505048635986118	-0.1856845546597083	2.0	-inf	-inf				0.1320754716981132	0.0681347279378319
779	Vemurafenib	CHEMBL1229517	Sunitinib	CHEMBL535	A549	C3512	C0152013	1	8	1834.0	0.0	1.0	0.875	0.0	0.0005452562704471	0.0038147138964577	0.0	0.0	0.863	0.3438473498516456	-2.509834670449969	0.0	0.125	0.8386607142857142	0.1276476923198842	-5.590862641662848	2.0	-inf	-inf				0.3962264150943396	0.3987196835558385
780	Vemurafenib	CHEMBL1229517	Sunitinib	CHEMBL535	MCF7	C4194	C1134719	1	8	280.0	0.0	1.0	0.125	0.0	0.0035714285714285	0.0034843205574912	0.0	0.0	1.073	0.3600985976090437	-2.97973945781635	0.0	0.875	1.1356428571428572	0.1401106341285998	-1.8602646313314624	2.0	-inf	-inf				0.1132075471698113	0.1010456977291804
781	5-Fluorouracil	CHEMBL185	Pralatrexate	CHEMBL1201746	HT29	C4349	C0338106	1	2	238.0	1.0	0.0	0.0	0.5	0.0	0.0	2.0	2.0	1.642	0.4876843241278111	0.7340814176060667	1.0	1.5	1.6695	0.3232951437927888	-0.5242887289041326	0.0	-inf	-inf				0.0	0.0625
782	5-Fluorouracil	CHEMBL185	Pralatrexate	CHEMBL1201746	MCF7	C4194	C1134719	1	2	280.0	1.0	0.0	0.0	0.5	0.0	0.0	2.0	2.0	1.608	0.5141361687335371	0.7624439279687458	2.0	2.0	1.6495	0.3569310157439389	0.9819824687116784	0.0	-inf	-inf				0.0	0.0
783	5-Fluorouracil	CHEMBL185	thalidomide	CHEMBL468	HT29	C4349	C0338106	1	6	238.0	0.0	0.0	0.1666666666666666	0.0	0.0	0.0041152263374485	2.0	2.0	1.642	0.4876843241278111	0.7340814176060667	0.0	1.1666666666666667	1.3111666666666668	0.1541383757825704	-0.9374693308292912	3.0	-inf	-inf				0.0	0.0361324458098651
784	5-Fluorouracil	CHEMBL185	thalidomide	CHEMBL468	MCF7	C4194	C1134719	1	6	280.0	0.0	0.0	0.1666666666666666	0.0	0.0	0.0035087719298245	2.0	2.0	1.608	0.5141361687335371	0.7624439279687458	0.0	1.3333333333333333	1.2891666666666666	0.1542702354816234	0.2862941547264819	3.0	-inf	-inf				0.0	0.0308243727598566
785	Lenalidomide	CHEMBL848	Vemurafenib	CHEMBL1229517	MCF7	C4194	C1134719	3	1	280.0	0.0	0.0	1.0	0.0	0.0	0.0035714285714285	1.0	1.6666666666666667	1.4226666666666663	0.2887090038237271	0.8451416366251466	0.0	0.0	1.073	0.3600985976090437	-2.97973945781635	3.0	-inf	-inf				0.0277777777777777	0.1132075471698113
786	Lenalidomide	CHEMBL848	Vemurafenib	CHEMBL1229517	HT29	C4349	C0338106	3	1	238.0	0.0	0.0	1.0	0.0	0.0	0.0042016806722689	1.0	1.3333333333333333	1.476	0.2865146883960169	-0.4979384040146475	0.0	0.0	1.117	0.394095166171827	-2.834340778270251	3.0	-inf	-inf				0.0527777777777777	0.1320754716981132
787	mitoxantrone	CHEMBL58	Pralatrexate	CHEMBL1201746	HT29	C4349	C0338106	1	2	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.129	0.4103157320893265	-0.3143920398643561	1.0	1.5	1.6695	0.3232951437927888	-0.5242887289041326	2.0	-inf	-inf				0.074074074074074	0.0625
788	mitoxantrone	CHEMBL58	Pralatrexate	CHEMBL1201746	MCF7	C4194	C1134719	1	2	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.108	0.3692370512286111	-0.2924950235645027	2.0	2.0	1.6495	0.3569310157439389	0.9819824687116784	2.0	-inf	-inf				0.1481481481481481	0.0
789	5-Fluorouracil	CHEMBL185	Nilotinib	CHEMBL255863	MCF7	C4194	C1134719	1	2	280.0	0.0	0.0	0.5	0.0	0.0	0.0035587188612099	2.0	2.0	1.608	0.5141361687335371	0.7624439279687458	0.0	0.5	0.9655	0.1804432043608182	-2.579759108407186	3.0	-inf	-inf				0.0	0.0965798678585309
790	5-Fluorouracil	CHEMBL185	Nilotinib	CHEMBL255863	HT29	C4349	C0338106	1	2	238.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.642	0.4876843241278111	0.7340814176060667	1.0	1.0	0.9665	0.1874239845910869	0.1787391302830784	3.0	-inf	-inf				0.0	0.0402497085114652
791	Gefitinib	CHEMBL939	Pralatrexate	CHEMBL1201746	MCF7	C4194	C1134719	1	2	280.0	0.0	1.0	0.0	0.0	0.0035714285714285	0.0	0.0	0.0	0.902	0.2973146481423342	-3.0338229402279	2.0	2.0	1.6495	0.3569310157439389	0.9819824687116784	2.0	-inf	-inf				0.085820895522388	0.0
792	Gefitinib	CHEMBL939	Pralatrexate	CHEMBL1201746	HT29	C4349	C0338106	1	2	238.0	0.0	1.0	0.0	0.0	0.0042016806722689	0.0	0.0	0.0	0.893	0.3091132478558627	-2.8889088584660065	1.0	1.5	1.6695	0.3232951437927888	-0.5242887289041326	2.0	-inf	-inf				0.0764925373134328	0.0625
793	Ruxolitinib	CHEMBL1789941	Pralatrexate	CHEMBL1201746	MCF7	C4194	C1134719	2	2	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.002	0.2235978532991763	-0.0089446297023432	2.0	2.0	1.6495	0.3569310157439389	0.9819824687116784	3.0	0.5	-0.1415	0.4597311714469663	1.395380691678859	0.1629010706781759	0.1277665995975855	0.0
794	Ruxolitinib	CHEMBL1789941	Pralatrexate	CHEMBL1201746	HT29	C4349	C0338106	2	2	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.039	0.2397477841399165	-0.1626709508073683	1.0	1.5	1.6695	0.3232951437927888	-0.5242887289041326	3.0	0.5	-0.1415	0.4597311714469663	1.395380691678859	0.1629010706781759	0.033565026522773	0.0625
795	Vismodegib	CHEMBL473417	Pralatrexate	CHEMBL1201746	HT29	C4349	C0338106	1	2	238.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.261	0.4846431677017639	1.5248332159605733	1.0	1.5	1.6695	0.3232951437927888	-0.5242887289041326	3.0	-inf	-inf				0.0	0.0625
796	Vismodegib	CHEMBL473417	Pralatrexate	CHEMBL1201746	MCF7	C4194	C1134719	1	2	280.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.203	0.4558409810449253	1.7484167355314018	2.0	2.0	1.6495	0.3569310157439389	0.9819824687116784	3.0	-inf	-inf				0.0	0.0
797	Crizotinib	CHEMBL601719	Pralatrexate	CHEMBL1201746	MCF7	C4194	C1134719	2	2	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.131	0.2689591046980935	-0.4870628943647305	2.0	2.0	1.6495	0.3569310157439389	0.9819824687116784	3.0	0.0	-0.17375	0.4469322515773504	0.388761382484229	0.6974526703188753	0.0755555555555555	0.0
798	Crizotinib	CHEMBL601719	Pralatrexate	CHEMBL1201746	HT29	C4349	C0338106	2	2	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.5	1.1555	0.2656496753244769	1.2968207078710396	1.0	1.5	1.6695	0.3232951437927888	-0.5242887289041326	3.0	0.0	-0.17375	0.4469322515773504	0.388761382484229	0.6974526703188753	0.0341880341880341	0.0625
799	Vandetanib	CHEMBL24828	Pralatrexate	CHEMBL1201746	HT29	C4349	C0338106	6	2	238.0	0.0	0.5	0.0	0.0	0.0124481327800829	0.0	0.0	0.5	1.1413333333333335	0.164730082255792	-3.8932374982820352	1.0	1.5	1.6695	0.3232951437927888	-0.5242887289041326	2.0	-0.1666666666666665	0.0752083333333332	0.31024456918427	-0.7796268622395702	0.4356105397706264	0.0862135267424995	0.0625
800	Vandetanib	CHEMBL24828	Pralatrexate	CHEMBL1201746	MCF7	C4194	C1134719	6	2	280.0	0.0	0.5	0.0	0.0	0.0106007067137809	0.0	0.0	0.5	1.128	0.1588304476827762	-3.953901844149376	2.0	2.0	1.6495	0.3569310157439389	0.9819824687116784	2.0	-0.1666666666666665	0.0752083333333332	0.31024456918427	-0.7796268622395702	0.4356105397706264	0.1183076483559363	0.0
801	Lenalidomide	CHEMBL848	Pralatrexate	CHEMBL1201746	MCF7	C4194	C1134719	3	2	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.6666666666666667	1.4226666666666663	0.2887090038237271	0.8451416366251466	2.0	2.0	1.6495	0.3569310157439389	0.9819824687116784	3.0	-0.5	-0.1637666666666667	0.3596131115518454	-0.9349863020354824	0.3497953587539832	0.0277777777777777	0.0
802	Lenalidomide	CHEMBL848	Pralatrexate	CHEMBL1201746	HT29	C4349	C0338106	3	2	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.3333333333333333	1.476	0.2865146883960169	-0.4979384040146475	1.0	1.5	1.6695	0.3232951437927888	-0.5242887289041326	3.0	-0.5	-0.1637666666666667	0.3596131115518454	-0.9349863020354824	0.3497953587539832	0.0527777777777777	0.0625
803	Vemurafenib	CHEMBL1229517	Pralatrexate	CHEMBL1201746	MCF7	C4194	C1134719	1	2	280.0	0.0	1.0	0.0	0.0	0.0035714285714285	0.0	0.0	0.0	1.073	0.3600985976090437	-2.97973945781635	2.0	2.0	1.6495	0.3569310157439389	0.9819824687116784	2.0	-inf	-inf				0.1132075471698113	0.0
804	Vemurafenib	CHEMBL1229517	Pralatrexate	CHEMBL1201746	HT29	C4349	C0338106	1	2	238.0	0.0	1.0	0.0	0.0	0.0042016806722689	0.0	0.0	0.0	1.117	0.394095166171827	-2.834340778270251	1.0	1.5	1.6695	0.3232951437927888	-0.5242887289041326	2.0	-inf	-inf				0.1320754716981132	0.0625
805	Gefitinib	CHEMBL939	allopurinol	CHEMBL1467	HT29	C4349	C0338106	1	1	238.0	0.0	1.0	0.0	0.0	0.0042016806722689	0.0	0.0	0.0	0.893	0.3091132478558627	-2.8889088584660065	1.0	1.0	1.901	0.3939530428870933	-2.2870746051280686	3.0	-inf	-inf				0.0764925373134328	0.3333333333333333
806	Gefitinib	CHEMBL939	allopurinol	CHEMBL1467	MCF7	C4194	C1134719	1	1	280.0	0.0	1.0	0.0	0.0	0.0035714285714285	0.0	0.0	0.0	0.902	0.2973146481423342	-3.0338229402279	1.0	1.0	1.886	0.4062068438615972	-2.1811547820742225	3.0	-inf	-inf				0.085820895522388	0.3333333333333333
807	Vandetanib	CHEMBL24828	allopurinol	CHEMBL1467	MCF7	C4194	C1134719	6	1	280.0	0.0	0.5	0.0	0.0	0.0106007067137809	0.0	0.0	0.5	1.128	0.1588304476827762	-3.953901844149376	1.0	1.0	1.886	0.4062068438615972	-2.1811547820742225	3.0	-inf	-inf				0.1183076483559363	0.3333333333333333
808	Vandetanib	CHEMBL24828	allopurinol	CHEMBL1467	HT29	C4349	C0338106	6	1	238.0	0.0	0.5	0.0	0.0	0.0124481327800829	0.0	0.0	0.5	1.1413333333333335	0.164730082255792	-3.8932374982820352	1.0	1.0	1.901	0.3939530428870933	-2.2870746051280686	3.0	-inf	-inf				0.0862135267424995	0.3333333333333333
809	Vismodegib	CHEMBL473417	allopurinol	CHEMBL1467	HT29	C4349	C0338106	1	1	238.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.261	0.4846431677017639	1.5248332159605733	1.0	1.0	1.901	0.3939530428870933	-2.2870746051280686	3.0	-inf	-inf				0.0	0.3333333333333333
810	Vismodegib	CHEMBL473417	allopurinol	CHEMBL1467	MCF7	C4194	C1134719	1	1	280.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.203	0.4558409810449253	1.7484167355314018	1.0	1.0	1.886	0.4062068438615972	-2.1811547820742225	3.0	-inf	-inf				0.0	0.3333333333333333
811	Crizotinib	CHEMBL601719	allopurinol	CHEMBL1467	HT29	C4349	C0338106	2	1	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.5	1.1555	0.2656496753244769	1.2968207078710396	1.0	1.0	1.901	0.3939530428870933	-2.2870746051280686	3.0	-inf	-inf				0.0341880341880341	0.3333333333333333
812	Crizotinib	CHEMBL601719	allopurinol	CHEMBL1467	MCF7	C4194	C1134719	2	1	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.131	0.2689591046980935	-0.4870628943647305	1.0	1.0	1.886	0.4062068438615972	-2.1811547820742225	3.0	-inf	-inf				0.0755555555555555	0.3333333333333333
813	mitoxantrone	CHEMBL58	Nilotinib	CHEMBL255863	A549	C3512	C0152013	1	2	1834.0	0.0	1.0	1.0	0.0	0.0005452562704471	0.0010905125408942	0.0	0.0	0.873	0.3329729718760968	-2.621834424221236	0.0	0.0	0.748	0.3057711562590559	-2.4462739035014747	2.0	-inf	-inf				0.3888888888888889	0.3138359891177613
814	mitoxantrone	CHEMBL58	Nilotinib	CHEMBL255863	HT29	C4349	C0338106	1	2	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.129	0.4103157320893265	-0.3143920398643561	1.0	1.0	0.9665	0.1874239845910869	0.1787391302830784	2.0	-inf	-inf				0.074074074074074	0.0402497085114652
815	mitoxantrone	CHEMBL58	Nilotinib	CHEMBL255863	MCF7	C4194	C1134719	1	2	280.0	0.0	0.0	0.5	0.0	0.0	0.0035587188612099	1.0	1.0	1.108	0.3692370512286111	-0.2924950235645027	0.0	0.5	0.9655	0.1804432043608182	-2.579759108407186	2.0	-inf	-inf				0.1481481481481481	0.0965798678585309
816	Ruxolitinib	CHEMBL1789941	allopurinol	CHEMBL1467	HT29	C4349	C0338106	2	1	238.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.039	0.2397477841399165	-0.1626709508073683	1.0	1.0	1.901	0.3939530428870933	-2.2870746051280686	3.0	-inf	-inf				0.033565026522773	0.3333333333333333
817	Ruxolitinib	CHEMBL1789941	allopurinol	CHEMBL1467	MCF7	C4194	C1134719	2	1	280.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.002	0.2235978532991763	-0.0089446297023432	1.0	1.0	1.886	0.4062068438615972	-2.1811547820742225	3.0	-inf	-inf				0.1277665995975855	0.3333333333333333
