dname_drug1,molecular_formula_drug1,smiles_drug1,dname_drug2,molecular_formula_drug2,smiles_drug2,cell_line_name,disease_cui,latent_0_drug1,latent_1_drug1,latent_2_drug1,latent_3_drug1,latent_4_drug1,latent_0_drug2,latent_1_drug2,latent_2_drug2,latent_3_drug2,latent_4_drug2,drug1_target_count,drug2_target_count,proteins_in_LCC,oc_drug1_drug2,oc_dis_drug1,oc_dis_drug2,ji_drug1_drug2,ji_dis_drug1,ji_dis_drug2,min_spl_dis_dru1,Closest_distance_dis_dru1,Dc_mean_dis_dru1,Dc_std_dis_dru1,Dc_zscore_dis_dru1,min_spl_dis_dru2,Closest_distance_dis_dru2,Dc_mean_dis_dru2,Dc_std_dis_dru2,Dc_zscore_dis_dru2,min_spl_dru1_dru2,obs_sep_dru1_dru2,sep_mean_dru1_dru2,sep_std_dru1_dru2,zscore_dru1_dru2,pvalue_dru1_dru2,ratio_links_dis_dru1,ratio_links_dis_dru2,synergy_zip,synergy_loewe,synergy_hsa,synergy_bliss
Vandetanib,C22H24BrFN4O2,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,HT29,C0338106,0.026374405,0.11424791,-0.33560476,0.10034348,-0.13164431,-0.00092818774,0.070335455,-0.21680517,0.12046875,0.015978828,6,1,238.0,0.0,0.5,0.0,0.0,0.0124481327800829,0.0,0.0,0.5,1.1413333333333335,0.164730082255792,-3.8932374982820352,2.0,2.0,1.261,0.4846431677017639,1.5248332159605733,2.0,-inf,-inf,,,,0.0862135267424995,0.0,4.93623184604024,1.67118579839408,5.29651986812694,8.55517283324945
Crizotinib,C21H22Cl2FN5O,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,MCF7,C1134719,0.015081158,0.1674981,-0.04094465,0.13872588,-0.011449606,-0.005585799,0.05211713,-0.24786682,0.07139636,-0.031808197,2,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.131,0.2689591046980935,-0.4870628943647305,2.0,2.0,1.203,0.4558409810449253,1.7484167355314018,3.0,-inf,-inf,,,,0.0755555555555555,0.0,-3.11535884248511,-2.48322736258971,1.56217660285212,1.82912475132067
Crizotinib,C21H22Cl2FN5O,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,HT29,C0338106,-0.012530366,0.1182003,0.030043706,0.0989754,0.006966456,-0.00092818774,0.070335455,-0.21680517,0.12046875,0.015978828,2,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.1555,0.2656496753244769,1.2968207078710396,2.0,2.0,1.261,0.4846431677017639,1.5248332159605733,3.0,-inf,-inf,,,,0.0341880341880341,0.0,0.0667553395635222,-1.40560475553643,2.34249581019554,5.19531122459106
Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,thalidomide,C13H10N2O4,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,MCF7,C1134719,-0.005585799,0.05211713,-0.24786682,0.07139636,-0.031808197,-0.02038231,0.050997987,-0.21030492,0.09728403,0.00267437,1,6,280.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0035087719298245,2.0,2.0,1.203,0.4558409810449253,1.7484167355314018,0.0,1.3333333333333333,1.2891666666666666,0.1542702354816234,0.2862941547264819,2.0,-inf,-inf,,,,0.0,0.0308243727598566,6.03843732219006,4.84280587664335,8.62118207525742,9.91447954093203
Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,thalidomide,C13H10N2O4,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,HT29,C0338106,-0.00092818774,0.070335455,-0.21680517,0.12046875,0.015978828,-0.032809563,0.03233754,-0.24220091,0.11113214,-0.057361633,1,6,238.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0041152263374485,2.0,2.0,1.261,0.4846431677017639,1.5248332159605733,0.0,1.1666666666666667,1.3111666666666668,0.1541383757825704,-0.9374693308292912,2.0,-inf,-inf,,,,0.0,0.0361324458098651,0.601598135999713,3.41295039200269,3.57300143103565,6.98554087963924
Crizotinib,C21H22Cl2FN5O,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,thalidomide,C13H10N2O4,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,MCF7,C1134719,0.015081158,0.1674981,-0.04094465,0.13872588,-0.011449606,-0.02038231,0.050997987,-0.21030492,0.09728403,0.00267437,2,6,280.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0035087719298245,1.0,1.0,1.131,0.2689591046980935,-0.4870628943647305,0.0,1.3333333333333333,1.2891666666666666,0.1542702354816234,0.2862941547264819,2.0,0.083333333333333,-0.1147499999999999,0.323676482429258,0.6119793809135503,0.5405513996565428,0.0755555555555555,0.0308243727598566,-0.840442089115674,-7.71726927760684,1.31929318636853,2.79057932372642
Crizotinib,C21H22Cl2FN5O,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,thalidomide,C13H10N2O4,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,HT29,C0338106,-0.012530366,0.1182003,0.030043706,0.0989754,0.006966456,-0.032809563,0.03233754,-0.24220091,0.11113214,-0.057361633,2,6,238.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0041152263374485,1.0,1.5,1.1555,0.2656496753244769,1.2968207078710396,0.0,1.1666666666666667,1.3111666666666668,0.1541383757825704,-0.9374693308292912,2.0,0.083333333333333,-0.1147499999999999,0.323676482429258,0.6119793809135503,0.5405513996565428,0.0341880341880341,0.0361324458098651,1.6502820303453,-2.6629915528418,2.93827920881343,4.62683405417357
Vandetanib,C22H24BrFN4O2,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,thalidomide,C13H10N2O4,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,MCF7,C1134719,-0.06598664,0.08713996,-0.11251258,0.114886925,0.06121503,-0.02038231,0.050997987,-0.21030492,0.09728403,0.00267437,6,6,280.0,0.0,0.5,0.1666666666666666,0.0,0.0106007067137809,0.0035087719298245,0.0,0.5,1.128,0.1588304476827762,-3.953901844149376,0.0,1.3333333333333333,1.2891666666666666,0.1542702354816234,0.2862941547264819,2.0,0.333333333333333,0.1361666666666666,0.170253976948166,1.158073780130809,0.2468339289417893,0.1183076483559363,0.0308243727598566,-0.724010112941065,1.84263435050728,7.27358931263345,8.44953404488393
Vandetanib,C22H24BrFN4O2,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,thalidomide,C13H10N2O4,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,HT29,C0338106,0.026374405,0.11424791,-0.33560476,0.10034348,-0.13164431,-0.032809563,0.03233754,-0.24220091,0.11113214,-0.057361633,6,6,238.0,0.0,0.5,0.1666666666666666,0.0,0.0124481327800829,0.0041152263374485,0.0,0.5,1.1413333333333335,0.164730082255792,-3.8932374982820352,0.0,1.1666666666666667,1.3111666666666668,0.1541383757825704,-0.9374693308292912,2.0,0.333333333333333,0.1361666666666666,0.170253976948166,1.158073780130809,0.2468339289417893,0.0862135267424995,0.0361324458098651,-1.26458846133653,-0.620095788339439,3.48105698659122,5.85026680088753
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,HT29,C0338106,-0.20084755,-1.2310953,1.3979925,0.32790866,0.18522945,-0.07183958,-0.00080411753,-0.086573705,0.114251636,0.12668216,1,10,238.0,0.0,1.0,0.0,0.0,0.0042016806722689,0.0,0.0,0.0,1.117,0.394095166171827,-2.834340778270251,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,2.0,-inf,-inf,,,,0.1320754716981132,0.0565339519446635,7.68939402464796,9.88351303489678,11.5278115348557,8.50481359132969
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,A549,C0152013,0.030733293,0.10390385,-0.34843576,0.06084925,-0.08088969,0.015863543,0.10956026,-0.2228187,0.07163104,-0.072466925,1,10,1834.0,0.0,1.0,0.8,0.0,0.0005452562704471,0.0043572984749455,0.0,0.0,0.863,0.3438473498516456,-2.509834670449969,0.0,0.2,0.7948000000000001,0.1257495924446676,-4.730035210744116,2.0,-inf,-inf,,,,0.3962264150943396,0.3192039045085061,8.83518946248862,-5.64520935757713,10.7440810445226,11.9316995608435
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,MCF7,C1134719,0.042466857,0.050378658,-0.44399998,0.074545465,-0.0980867,0.03380222,0.047870696,-0.36493587,0.045379117,-0.13777393,1,10,280.0,0.0,1.0,0.1,0.0,0.0035714285714285,0.0034602076124567,0.0,0.0,1.073,0.3600985976090437,-2.97973945781635,0.0,0.9,0.9991,0.0900510410822662,-1.1004869994725222,2.0,-inf,-inf,,,,0.1132075471698113,0.1039300632650164,-0.0973766547865682,-1.92972685599841,1.93600163035381,3.23135320634782
5-Fluorouracil,C4H3FN2O2,C1=C(C(=O)NC(=O)N1)F,IMIQUIMOD,C14H16N4,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,MCF7,C1134719,-0.016286874,0.094302535,-0.19099937,0.13644713,-0.08339468,-0.043771975,0.06340628,-0.25786212,0.073197186,-0.05751042,1,2,280.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.608,0.5141361687335371,0.7624439279687458,2.0,2.0,1.639,0.3566216482492334,1.0122773022116331,3.0,-inf,-inf,,,,0.0,0.0,5.14316872054369,1.34249311161149,1.96789299247459,3.53749194026168
5-Fluorouracil,C4H3FN2O2,C1=C(C(=O)NC(=O)N1)F,IMIQUIMOD,C14H16N4,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,HT29,C0338106,0.038675986,0.060641736,-0.25074658,0.06904244,-0.053468525,0.07475897,0.05479259,-0.42913958,0.08285704,-0.11144397,1,2,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.642,0.4876843241278111,0.7340814176060667,2.0,2.0,1.628,0.3414908490721237,1.089341049725853,3.0,-inf,-inf,,,,0.0,0.0,2.53261682146423,-3.93143904448167,-2.80166256308098,-1.58777724117817
Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,HT29,C0338106,-0.00092818774,0.070335455,-0.21680517,0.12046875,0.015978828,-0.07183958,-0.00080411753,-0.086573705,0.114251636,0.12668216,1,10,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.261,0.4846431677017639,1.5248332159605733,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,2.0,-inf,-inf,,,,0.0,0.0565339519446635,4.61947949950265,-4.24729202062244,10.2230810445226,11.6604882577797
Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,MCF7,C1134719,-0.005585799,0.05211713,-0.24786682,0.07139636,-0.031808197,0.03380222,0.047870696,-0.36493587,0.045379117,-0.13777393,1,10,280.0,0.0,0.0,0.1,0.0,0.0,0.0034602076124567,2.0,2.0,1.203,0.4558409810449253,1.7484167355314018,0.0,0.9,0.9991,0.0900510410822662,-1.1004869994725222,2.0,-inf,-inf,,,,0.0,0.1039300632650164,-2.15450405865496,3.43895446031656,3.78833476436898,4.18721580756891
Crizotinib,C21H22Cl2FN5O,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,MCF7,C1134719,0.015081158,0.1674981,-0.04094465,0.13872588,-0.011449606,0.03380222,0.047870696,-0.36493587,0.045379117,-0.13777393,2,10,280.0,0.0,0.0,0.1,0.0,0.0,0.0034602076124567,1.0,1.0,1.131,0.2689591046980935,-0.4870628943647305,0.0,0.9,0.9991,0.0900510410822662,-1.1004869994725222,1.0,-0.05,0.0061666666666666,0.2993618676080468,-0.1876213130130703,0.8511735175761674,0.0755555555555555,0.1039300632650164,-1.63420047173686,-0.673623953324226,-0.201220791186571,0.336079145918847
Crizotinib,C21H22Cl2FN5O,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,A549,C0152013,0.020185879,0.15519243,-0.110394806,0.15455893,-0.031855628,0.015863543,0.10956026,-0.2228187,0.07163104,-0.072466925,2,10,1834.0,0.0,1.0,0.8,0.0,0.0010905125408942,0.0043572984749455,0.0,0.0,0.845,0.2558808316384796,-3.302318483917762,0.0,0.2,0.7948000000000001,0.1257495924446676,-4.730035210744116,1.0,-0.05,0.0061666666666666,0.2993618676080468,-0.1876213130130703,0.8511735175761674,0.3423931623931624,0.3192039045085061,4.52914500683382,-5.27168378446019,14.4000014310356,13.2386158171803
Crizotinib,C21H22Cl2FN5O,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,HT29,C0338106,-0.012530366,0.1182003,0.030043706,0.0989754,0.006966456,-0.07183958,-0.00080411753,-0.086573705,0.114251636,0.12668216,2,10,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.1555,0.2656496753244769,1.2968207078710396,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,1.0,-0.05,0.0061666666666666,0.2993618676080468,-0.1876213130130703,0.8511735175761674,0.0341880341880341,0.0565339519446635,1.59228239194436,3.11761740541583,7.83374771118925,7.63511847675852
Vandetanib,C22H24BrFN4O2,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,HT29,C0338106,0.026374405,0.11424791,-0.33560476,0.10034348,-0.13164431,-0.07183958,-0.00080411753,-0.086573705,0.114251636,0.12668216,6,10,238.0,0.1666666666666666,0.5,0.0,0.0666666666666666,0.0124481327800829,0.0,0.0,0.5,1.1413333333333335,0.164730082255792,-3.8932374982820352,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,0.0,-0.2166666666666667,-0.1381666666666667,0.1025926410616278,-0.7651620933790441,0.4441750288246082,0.0862135267424995,0.0565339519446635,-0.0935792220194757,-1.71255680685084,4.81174771118926,5.33927047902803
Vandetanib,C22H24BrFN4O2,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,A549,C0152013,-0.019738058,0.039011605,-0.1954811,0.091304906,-0.04592383,0.015863543,0.10956026,-0.2228187,0.07163104,-0.072466925,6,10,1834.0,0.1666666666666666,0.6666666666666666,0.8,0.0666666666666666,0.0021786492374727,0.0043572984749455,0.0,0.3333333333333333,0.8241666666666667,0.1561672002836845,-3.1429988655858168,0.0,0.2,0.7948000000000001,0.1257495924446676,-4.730035210744116,0.0,-0.2166666666666667,-0.1381666666666667,0.1025926410616278,-0.7651620933790441,0.4441750288246082,0.3650691543360551,0.3192039045085061,14.5612529981147,-0.749204633381012,16.4216125421467,13.4528623951524
Vandetanib,C22H24BrFN4O2,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,MCF7,C1134719,-0.06598664,0.08713996,-0.11251258,0.114886925,0.06121503,0.03380222,0.047870696,-0.36493587,0.045379117,-0.13777393,6,10,280.0,0.1666666666666666,0.5,0.1,0.0666666666666666,0.0106007067137809,0.0034602076124567,0.0,0.5,1.128,0.1588304476827762,-3.953901844149376,0.0,0.9,0.9991,0.0900510410822662,-1.1004869994725222,0.0,-0.2166666666666667,-0.1381666666666667,0.1025926410616278,-0.7651620933790441,0.4441750288246082,0.1183076483559363,0.1039300632650164,-2.98583995527341,-3.41639370033971,-3.03510117492565,-3.43307888847919
5-Fluorouracil,C4H3FN2O2,C1=C(C(=O)NC(=O)N1)F,Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,HT29,C0338106,0.038675986,0.060641736,-0.25074658,0.06904244,-0.053468525,-0.20084755,-1.2310953,1.3979925,0.32790866,0.18522945,1,1,238.0,0.0,0.0,1.0,0.0,0.0,0.0042016806722689,2.0,2.0,1.642,0.4876843241278111,0.7340814176060667,0.0,0.0,1.117,0.394095166171827,-2.834340778270251,2.0,-inf,-inf,,,,0.0,0.1320754716981132,-5.47241095484809,-1.82774992427255,0.645303921124053,-6.89178454313404
5-Fluorouracil,C4H3FN2O2,C1=C(C(=O)NC(=O)N1)F,Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,MCF7,C1134719,-0.016286874,0.094302535,-0.19099937,0.13644713,-0.08339468,0.042466857,0.050378658,-0.44399998,0.074545465,-0.0980867,1,1,280.0,0.0,0.0,1.0,0.0,0.0,0.0035714285714285,2.0,2.0,1.608,0.5141361687335371,0.7624439279687458,0.0,0.0,1.073,0.3600985976090437,-2.97973945781635,2.0,-inf,-inf,,,,0.0,0.1132075471698113,5.79906940844693,1.67696559918951,4.4671152146968,5.36902145586609
Ruxolitinib,C17H18N6,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,MCF7,C1134719,0.025044879,0.09805056,-0.3164352,0.055548847,-0.0852315,0.03380222,0.047870696,-0.36493587,0.045379117,-0.13777393,2,10,280.0,0.0,0.0,0.1,0.0,0.0,0.0034602076124567,1.0,1.0,1.002,0.2235978532991763,-0.0089446297023432,0.0,0.9,0.9991,0.0900510410822662,-1.1004869994725222,1.0,0.1999999999999999,0.0433333333333333,0.3062451813679868,0.5115726750926884,0.6089501133590389,0.1277665995975855,0.1039300632650164,-0.686702058746202,1.16082155875121,1.60783476436898,2.43464690924369
Ruxolitinib,C17H18N6,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,HT29,C0338106,-0.09778584,0.077714674,-0.107124604,0.11017103,0.05691439,-0.07183958,-0.00080411753,-0.086573705,0.114251636,0.12668216,2,10,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.039,0.2397477841399165,-0.1626709508073683,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,1.0,0.1999999999999999,0.0433333333333333,0.3062451813679868,0.5115726750926884,0.6089501133590389,0.033565026522773,0.0565339519446635,-1.93408992025863,-48.5779128107963,-5.82310948075733,-1.13307890931334
Ruxolitinib,C17H18N6,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,Dasatinib,C22H26ClN7O2S,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,A549,C0152013,0.023861503,0.06268334,-0.32396016,0.089017026,-0.070713654,0.015863543,0.10956026,-0.2228187,0.07163104,-0.072466925,2,10,1834.0,0.0,1.0,0.8,0.0,0.0010905125408942,0.0043572984749455,0.0,0.0,0.786,0.2927524551562292,-2.684862197246292,0.0,0.2,0.7948000000000001,0.1257495924446676,-4.730035210744116,1.0,0.1999999999999999,0.0433333333333333,0.3062451813679868,0.5115726750926884,0.6089501133590389,0.4212548015364916,0.3192039045085061,6.19402672722884,-9.55122685812538,15.4599458754801,13.9318911380625
mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,thalidomide,C13H10N2O4,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,MCF7,C1134719,0.06331038,0.13321044,0.078169696,0.08462248,-0.055479094,-0.02038231,0.050997987,-0.21030492,0.09728403,0.00267437,1,6,280.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0035087719298245,1.0,1.0,1.108,0.3692370512286111,-0.2924950235645027,0.0,1.3333333333333333,1.2891666666666666,0.1542702354816234,0.2862941547264819,2.0,-inf,-inf,,,,0.1481481481481481,0.0308243727598566,4.44294696743336,-20.0884550517445,5.45955965914125,5.9082956617019
mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,thalidomide,C13H10N2O4,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,HT29,C0338106,0.0037553068,-0.09875173,-0.011383481,-0.30356583,-0.16248527,-0.032809563,0.03233754,-0.24220091,0.11113214,-0.057361633,1,6,238.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0041152263374485,1.0,1.0,1.129,0.4103157320893265,-0.3143920398643561,0.0,1.1666666666666667,1.3111666666666668,0.1541383757825704,-0.9374693308292912,2.0,-inf,-inf,,,,0.074074074074074,0.0361324458098651,3.92833516989429,-20.759874135088,2.57978188136348,2.20635063045872
Gefitinib,C22H24ClFN4O3,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,Sunitinib,C22H27FN4O2,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,MCF7,C1134719,0.040340416,0.002212563,-0.45970294,0.049285397,-0.094661236,-0.012614125,0.036105238,-0.3112332,0.083211415,-0.1241961,1,8,280.0,0.0,1.0,0.125,0.0,0.0035714285714285,0.0034843205574912,0.0,0.0,0.902,0.2973146481423342,-3.0338229402279,0.0,0.875,1.1356428571428572,0.1401106341285998,-1.8602646313314624,1.0,-inf,-inf,,,,0.085820895522388,0.1010456977291804,-0.734444457908172,1.35580392796407,1.3680041035857,1.39894595263134
Gefitinib,C22H24ClFN4O3,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,Sunitinib,C22H27FN4O2,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,HT29,C0338106,0.046976157,0.07644195,-0.32858875,0.11222623,-0.10775751,0.03032278,0.04484181,-0.34433344,0.06865776,-0.13290855,1,8,238.0,0.0,1.0,0.0,0.0,0.0042016806722689,0.0,0.0,0.0,0.893,0.3091132478558627,-2.8889088584660065,1.0,1.125,1.1529464285714284,0.1505048635986118,-0.1856845546597083,1.0,-inf,-inf,,,,0.0764925373134328,0.0681347279378319,2.13593242960247,3.34928903842755,2.7133136160266,3.08454682009877
Gefitinib,C22H24ClFN4O3,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,Sunitinib,C22H27FN4O2,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,A549,C0152013,0.06250154,0.034753047,-0.41754007,0.10342529,-0.11672217,0.03844834,0.09170867,-0.29048362,0.06279729,-0.11505404,1,8,1834.0,0.0,1.0,0.875,0.0,0.0005452562704471,0.0038147138964577,0.0,0.0,0.656,0.4750410508577126,-1.3809332873770723,0.0,0.125,0.8386607142857142,0.1276476923198842,-5.590862641662848,1.0,-inf,-inf,,,,0.3675373134328358,0.3987196835558385,2.22137270385089,-0.159246762893683,2.36683743691903,3.04510863134479
Gefitinib,C22H24ClFN4O3,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,MCF7,C1134719,0.040340416,0.002212563,-0.45970294,0.049285397,-0.094661236,0.042466857,0.050378658,-0.44399998,0.074545465,-0.0980867,1,1,280.0,0.0,1.0,1.0,0.0,0.0035714285714285,0.0035714285714285,0.0,0.0,0.902,0.2973146481423342,-3.0338229402279,0.0,0.0,1.073,0.3600985976090437,-2.97973945781635,2.0,-inf,-inf,,,,0.085820895522388,0.1132075471698113,-2.16783864758691,-4.11568599521765,-2.2031070075254,-0.984917518885895
