dname_drug1,molecular_formula_drug1,smiles_drug1,dname_drug2,molecular_formula_drug2,smiles_drug2,cell_line_name,disease_cui,latent_0_drug1,latent_1_drug1,latent_2_drug1,latent_3_drug1,latent_4_drug1,latent_0_drug2,latent_1_drug2,latent_2_drug2,latent_3_drug2,latent_4_drug2,drug1_target_count,drug2_target_count,proteins_in_LCC,oc_drug1_drug2,oc_dis_drug1,oc_dis_drug2,ji_drug1_drug2,ji_dis_drug1,ji_dis_drug2,min_spl_dis_dru1,Closest_distance_dis_dru1,Dc_mean_dis_dru1,Dc_std_dis_dru1,Dc_zscore_dis_dru1,min_spl_dis_dru2,Closest_distance_dis_dru2,Dc_mean_dis_dru2,Dc_std_dis_dru2,Dc_zscore_dis_dru2,min_spl_dru1_dru2,obs_sep_dru1_dru2,sep_mean_dru1_dru2,sep_std_dru1_dru2,zscore_dru1_dru2,pvalue_dru1_dru2,ratio_links_dis_dru1,ratio_links_dis_dru2,synergy_zip,synergy_loewe,synergy_hsa,synergy_bliss
Ruxolitinib,C17H18N6,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,MCF7,C1134719,0.025044879,0.09805056,-0.3164352,0.055548847,-0.0852315,0.017411357,0.027261721,-0.2470447,0.05273988,-0.03671463,2,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.002,0.2235978532991763,-0.0089446297023432,2.0,2.0,1.765,0.4536242938820627,0.5180498557272982,3.0,-inf,-inf,,,,0.1277665995975855,0.0,0.899175558294576,4.82378517974994,4.6899458754801,5.88958316924525
Vandetanib,C22H24BrFN4O2,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,HT29,C0338106,0.026374405,0.11424791,-0.33560476,0.10034348,-0.13164431,0.032590725,0.043295726,-0.3212367,0.113665745,-0.060874358,6,1,238.0,0.0,0.5,0.0,0.0,0.0124481327800829,0.0,0.0,0.5,1.1413333333333335,0.164730082255792,-3.8932374982820352,2.0,2.0,1.769,0.4512637809530032,0.5118957242971325,3.0,-inf,-inf,,,,0.0862135267424995,0.0,-0.114166880913262,-2.15742848138156,1.0683684919236,4.52356710068753
Vandetanib,C22H24BrFN4O2,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,MCF7,C1134719,-0.06598664,0.08713996,-0.11251258,0.114886925,0.06121503,0.017411357,0.027261721,-0.2470447,0.05273988,-0.03671463,6,1,280.0,0.0,0.5,0.0,0.0,0.0106007067137809,0.0,0.0,0.5,1.128,0.1588304476827762,-3.953901844149376,2.0,2.0,1.765,0.4536242938820627,0.5180498557272982,3.0,-inf,-inf,,,,0.1183076483559363,0.0,-0.125897925807425,-0.548718924426388,3.75970042374457,4.02624168041126
Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,HT29,C0338106,-0.00092818774,0.070335455,-0.21680517,0.12046875,0.015978828,0.032590725,0.043295726,-0.3212367,0.113665745,-0.060874358,1,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.261,0.4846431677017639,1.5248332159605733,2.0,2.0,1.769,0.4512637809530032,0.5118957242971325,3.0,-inf,-inf,,,,0.0,0.0,1.29370256873002,1.48534297990221,1.2701561130387,5.6608306349948
Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,MCF7,C1134719,-0.005585799,0.05211713,-0.24786682,0.07139636,-0.031808197,0.017411357,0.027261721,-0.2470447,0.05273988,-0.03671463,1,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.203,0.4558409810449253,1.7484167355314018,2.0,2.0,1.765,0.4536242938820627,0.5180498557272982,3.0,-inf,-inf,,,,0.0,0.0,3.10209116837981,5.59780878067499,7.05866809770232,7.78986456201491
Crizotinib,C21H22Cl2FN5O,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,MCF7,C1134719,0.015081158,0.1674981,-0.04094465,0.13872588,-0.011449606,0.017411357,0.027261721,-0.2470447,0.05273988,-0.03671463,2,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.131,0.2689591046980935,-0.4870628943647305,2.0,2.0,1.765,0.4536242938820627,0.5180498557272982,3.0,-inf,-inf,,,,0.0755555555555555,0.0,-0.887987609592723,-2.54658642319653,4.61400143103565,5.48090798925373
Crizotinib,C21H22Cl2FN5O,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,HT29,C0338106,-0.012530366,0.1182003,0.030043706,0.0989754,0.006966456,0.032590725,0.043295726,-0.3212367,0.113665745,-0.060874358,2,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.1555,0.2656496753244769,1.2968207078710396,2.0,2.0,1.769,0.4512637809530032,0.5118957242971325,3.0,-inf,-inf,,,,0.0341880341880341,0.0,-0.565699236585829,0.802774083199308,4.61689017148974,7.59702712064025
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,HT29,C0338106,-0.20084755,-1.2310953,1.3979925,0.32790866,0.18522945,0.032590725,0.043295726,-0.3212367,0.113665745,-0.060874358,1,1,238.0,0.0,1.0,0.0,0.0,0.0042016806722689,0.0,0.0,0.0,1.117,0.394095166171827,-2.834340778270251,2.0,2.0,1.769,0.4512637809530032,0.5118957242971325,3.0,-inf,-inf,,,,0.1320754716981132,0.0,6.76851512333353,-8.36536105645142,8.61926567420263,10.0125542129892
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,MCF7,C1134719,0.042466857,0.050378658,-0.44399998,0.074545465,-0.0980867,0.017411357,0.027261721,-0.2470447,0.05273988,-0.03671463,1,1,280.0,0.0,1.0,0.0,0.0,0.0035714285714285,0.0,0.0,0.0,1.073,0.3600985976090437,-2.97973945781635,2.0,2.0,1.765,0.4536242938820627,0.5180498557272982,3.0,-inf,-inf,,,,0.1132075471698113,0.0,2.46782496783303,3.17228611573422,2.86644607479825,4.17671319412714
Lenalidomide,C13H13N3O3,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,MCF7,C1134719,-0.013803059,0.06930114,-0.13638718,0.07334798,-0.00023770425,0.017411357,0.027261721,-0.2470447,0.05273988,-0.03671463,3,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.4226666666666663,0.2887090038237271,0.8451416366251466,2.0,2.0,1.765,0.4536242938820627,0.5180498557272982,3.0,-inf,-inf,,,,0.0277777777777777,0.0,-1.35703922209925,-2.42880679742223,-3.26699589641431,-4.08989272070568
Lenalidomide,C13H13N3O3,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,HT29,C0338106,0.05320313,0.09281318,-0.25420532,0.10163029,0.0011022082,0.032590725,0.043295726,-0.3212367,0.113665745,-0.060874358,3,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,1.476,0.2865146883960169,-0.4979384040146475,2.0,2.0,1.769,0.4512637809530032,0.5118957242971325,3.0,-inf,-inf,,,,0.0527777777777777,0.0,0.911825278072525,2.67806326048006,1.5082263258079,3.4368317429039
Gefitinib,C22H24ClFN4O3,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,MCF7,C1134719,0.040340416,0.002212563,-0.45970294,0.049285397,-0.094661236,0.017411357,0.027261721,-0.2470447,0.05273988,-0.03671463,1,1,280.0,0.0,1.0,0.0,0.0,0.0035714285714285,0.0,0.0,0.0,0.902,0.2973146481423342,-3.0338229402279,2.0,2.0,1.765,0.4536242938820627,0.5180498557272982,3.0,-inf,-inf,,,,0.085820895522388,0.0,-3.73664143049228,-3.08658183085521,-1.9381070075254,-2.722831475758
Gefitinib,C22H24ClFN4O3,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,HT29,C0338106,0.046976157,0.07644195,-0.32858875,0.11222623,-0.10775751,0.032590725,0.043295726,-0.3212367,0.113665745,-0.060874358,1,1,238.0,0.0,1.0,0.0,0.0,0.0042016806722689,0.0,0.0,0.0,0.893,0.3091132478558627,-2.8889088584660065,2.0,2.0,1.769,0.4512637809530032,0.5118957242971325,3.0,-inf,-inf,,,,0.0764925373134328,0.0,-8.83687437052303,-0.614807441872545,0.126004103585697,1.74886443994913
5-Fluorouracil,C4H3FN2O2,C1=C(C(=O)NC(=O)N1)F,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,MCF7,C1134719,-0.016286874,0.094302535,-0.19099937,0.13644713,-0.08339468,0.04616665,0.071532376,-0.41984317,0.06862594,-0.10637382,1,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.608,0.5141361687335371,0.7624439279687458,1.0,1.0,1.886,0.4062068438615972,-2.1811547820742225,3.0,-inf,-inf,,,,0.0,0.3333333333333333,-0.331283362417076,-7.18979935279864,0.519982424019543,-2.24806803117597
5-Fluorouracil,C4H3FN2O2,C1=C(C(=O)NC(=O)N1)F,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,HT29,C0338106,0.038675986,0.060641736,-0.25074658,0.06904244,-0.053468525,0.05228155,0.0713031,-0.23961887,0.122814536,-0.034377053,1,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.642,0.4876843241278111,0.7340814176060667,1.0,1.0,1.901,0.3939530428870933,-2.2870746051280686,3.0,-inf,-inf,,,,0.0,0.3333333333333333,-3.06560099311689,-27.5526352122343,-8.68677367419208,-7.49342755943181
Gefitinib,C22H24ClFN4O3,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,MCF7,C1134719,0.040340416,0.002212563,-0.45970294,0.049285397,-0.094661236,0.07044553,0.022973487,-0.44767037,0.072871216,-0.10912621,1,2,280.0,0.0,1.0,0.5,0.0,0.0035714285714285,0.0035587188612099,0.0,0.0,0.902,0.2973146481423342,-3.0338229402279,0.0,0.5,0.9655,0.1804432043608182,-2.579759108407186,1.0,-inf,-inf,,,,0.085820895522388,0.0965798678585309,-3.0289440361207,1.63957224759003,1.71233743691903,2.0147072299629
Gefitinib,C22H24ClFN4O3,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,A549,C0152013,0.06250154,0.034753047,-0.41754007,0.10342529,-0.11672217,-0.024344364,0.13516018,-0.17216106,0.10970811,-0.049321145,1,2,1834.0,0.0,1.0,1.0,0.0,0.0005452562704471,0.0010905125408942,0.0,0.0,0.656,0.4750410508577126,-1.3809332873770723,0.0,0.0,0.748,0.3057711562590559,-2.4462739035014747,1.0,-inf,-inf,,,,0.3675373134328358,0.3138359891177613,1.33553982367268,-3.17560478342997,-0.419384785303191,0.553264674224326
Gefitinib,C22H24ClFN4O3,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,HT29,C0338106,0.046976157,0.07644195,-0.32858875,0.11222623,-0.10775751,0.037370794,0.042315066,-0.33455017,0.08007887,-0.09842044,1,2,238.0,0.0,1.0,0.0,0.0,0.0042016806722689,0.0,0.0,0.0,0.893,0.3091132478558627,-2.8889088584660065,1.0,1.0,0.9665,0.1874239845910869,0.1787391302830784,1.0,-inf,-inf,,,,0.0764925373134328,0.0402497085114652,5.166656967511,3.54487925105518,2.75867077025237,6.57637195382372
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,A549,C0152013,0.030733293,0.10390385,-0.34843576,0.06084925,-0.08088969,-0.024344364,0.13516018,-0.17216106,0.10970811,-0.049321145,1,2,1834.0,0.0,1.0,1.0,0.0,0.0005452562704471,0.0010905125408942,0.0,0.0,0.863,0.3438473498516456,-2.509834670449969,0.0,0.0,0.748,0.3057711562590559,-2.4462739035014747,2.0,-inf,-inf,,,,0.3962264150943396,0.3138359891177613,0.637617541681447,-3.04206541631216,-2.70006610918352,0.613121636430033
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,HT29,C0338106,-0.20084755,-1.2310953,1.3979925,0.32790866,0.18522945,0.037370794,0.042315066,-0.33455017,0.08007887,-0.09842044,1,2,238.0,0.0,1.0,0.0,0.0,0.0042016806722689,0.0,0.0,0.0,1.117,0.394095166171827,-2.834340778270251,1.0,1.0,0.9665,0.1874239845910869,0.1787391302830784,2.0,-inf,-inf,,,,0.1320754716981132,0.0402497085114652,7.20481559924164,-5.01335554324126,4.9890041035857,8.16741544353042
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,MCF7,C1134719,0.042466857,0.050378658,-0.44399998,0.074545465,-0.0980867,0.07044553,0.022973487,-0.44767037,0.072871216,-0.10912621,1,2,280.0,0.0,1.0,0.5,0.0,0.0035714285714285,0.0035587188612099,0.0,0.0,1.073,0.3600985976090437,-2.97973945781635,0.0,0.5,0.9655,0.1804432043608182,-2.579759108407186,2.0,-inf,-inf,,,,0.1132075471698113,0.0965798678585309,1.62776063345684,5.1911848514506,5.35595110010952,7.13202273179249
5-Fluorouracil,C4H3FN2O2,C1=C(C(=O)NC(=O)N1)F,hydroxyurea,CH4N2O2,C(=O)(N)NO,HT29,C0338106,0.038675986,0.060641736,-0.25074658,0.06904244,-0.053468525,0.06906227,0.014562109,-0.3958776,0.07517242,-0.096907705,1,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.642,0.4876843241278111,0.7340814176060667,1.0,1.0,1.281,0.4960231849419944,-0.5665057774121193,3.0,-inf,-inf,,,,0.0,0.0714285714285714,-1.67981895012681,-21.6667464969738,0.679559659141258,-2.46768720424885
5-Fluorouracil,C4H3FN2O2,C1=C(C(=O)NC(=O)N1)F,hydroxyurea,CH4N2O2,C(=O)(N)NO,MCF7,C1134719,-0.016286874,0.094302535,-0.19099937,0.13644713,-0.08339468,0.0003081467,0.075151585,-0.2692255,0.122339964,-0.04727009,1,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.608,0.5141361687335371,0.7624439279687458,1.0,1.0,1.213,0.4665093782551429,-0.4565824609928984,3.0,-inf,-inf,,,,0.0,0.0714285714285714,0.84027567438811,6.41145730669165,8.38876020179733,2.61416932999936
Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,HT29,C0338106,-0.00092818774,0.070335455,-0.21680517,0.12046875,0.015978828,0.037370794,0.042315066,-0.33455017,0.08007887,-0.09842044,1,2,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.261,0.4846431677017639,1.5248332159605733,1.0,1.0,0.9665,0.1874239845910869,0.1787391302830784,2.0,-inf,-inf,,,,0.0,0.0402497085114652,0.848439742771213,-0.309652414933766,-0.0059486342488876,5.62384392164717
Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,Nilotinib,C28H22F3N7O,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,MCF7,C1134719,-0.005585799,0.05211713,-0.24786682,0.07139636,-0.031808197,0.07044553,0.022973487,-0.44767037,0.072871216,-0.10912621,1,2,280.0,0.0,0.0,0.5,0.0,0.0,0.0035587188612099,2.0,2.0,1.203,0.4558409810449253,1.7484167355314018,0.0,0.5,0.9655,0.1804432043608182,-2.579759108407186,2.0,-inf,-inf,,,,0.0,0.0965798678585309,1.19592974577084,5.37512331479616,6.33725820890586,7.68225804690249
mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,MCF7,C1134719,0.06331038,0.13321044,0.078169696,0.08462248,-0.055479094,0.04616665,0.071532376,-0.41984317,0.06862594,-0.10637382,1,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.108,0.3692370512286111,-0.2924950235645027,1.0,1.0,1.886,0.4062068438615972,-2.1811547820742225,2.0,-inf,-inf,,,,0.1481481481481481,0.3333333333333333,-0.857771903788923,-10.2351272237038,1.34309353513066,-0.53842243516297
mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,allopurinol,C5H4N4O,C1=C2C(=NC=NC2=O)NN1; C1=NNC2=C1C(=O)NC=N2,HT29,C0338106,0.0037553068,-0.09875173,-0.011383481,-0.30356583,-0.16248527,0.05228155,0.0713031,-0.23961887,0.122814536,-0.034377053,1,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.129,0.4103157320893265,-0.3143920398643561,1.0,1.0,1.901,0.3939530428870933,-2.2870746051280686,2.0,-inf,-inf,,,,0.074074074074074,0.3333333333333333,1.41794918085027,-31.2741974946741,4.20609353513066,6.108056493492
mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,HT29,C0338106,0.0037553068,-0.09875173,-0.011383481,-0.30356583,-0.16248527,0.032590725,0.043295726,-0.3212367,0.113665745,-0.060874358,1,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.129,0.4103157320893265,-0.3143920398643561,2.0,2.0,1.769,0.4512637809530032,0.5118957242971325,2.0,-inf,-inf,,,,0.074074074074074,0.0,6.95350856790752,-24.3646937790488,-1.30155145196986,0.199240152480942
mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,letrozole,C17H11N5,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,MCF7,C1134719,0.06331038,0.13321044,0.078169696,0.08462248,-0.055479094,0.017411357,0.027261721,-0.2470447,0.05273988,-0.03671463,1,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.108,0.3692370512286111,-0.2924950235645027,2.0,2.0,1.765,0.4536242938820627,0.5180498557272982,2.0,-inf,-inf,,,,0.1481481481481481,0.0,0.334518835134358,-19.7478692231441,1.33722632580791,0.70734823278476
mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,hydroxyurea,CH4N2O2,C(=O)(N)NO,HT29,C0338106,0.0037553068,-0.09875173,-0.011383481,-0.30356583,-0.16248527,0.06906227,0.014562109,-0.3958776,0.07517242,-0.096907705,1,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.129,0.4103157320893265,-0.3143920398643561,1.0,1.0,1.281,0.4960231849419944,-0.5665057774121193,2.0,-inf,-inf,,,,0.074074074074074,0.0714285714285714,-1.20705282510528,-18.1802633095736,4.45502614334629,1.44437159534162
mitoxantrone,C22H28N4O6,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,hydroxyurea,CH4N2O2,C(=O)(N)NO,MCF7,C1134719,0.06331038,0.13321044,0.078169696,0.08462248,-0.055479094,0.0003081467,0.075151585,-0.2692255,0.122339964,-0.04727009,1,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.108,0.3692370512286111,-0.2924950235645027,1.0,1.0,1.213,0.4665093782551429,-0.4565824609928984,2.0,-inf,-inf,,,,0.1481481481481481,0.0714285714285714,5.46687671437205,7.6665408661814,10.1867004237446,5.76197224379014
Lenalidomide,C13H13N3O3,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,hydroxyurea,CH4N2O2,C(=O)(N)NO,MCF7,C1134719,-0.013803059,0.06930114,-0.13638718,0.07334798,-0.00023770425,0.0003081467,0.075151585,-0.2692255,0.122339964,-0.04727009,3,1,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.4226666666666663,0.2887090038237271,0.8451416366251466,1.0,1.0,1.213,0.4665093782551429,-0.4565824609928984,2.0,-inf,-inf,,,,0.0277777777777777,0.0714285714285714,-5.67444487797763,1.45661481634731,3.14155718590935,0.110072968077457
Lenalidomide,C13H13N3O3,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,hydroxyurea,CH4N2O2,C(=O)(N)NO,HT29,C0338106,0.05320313,0.09281318,-0.25420532,0.10163029,0.0011022082,0.06906227,0.014562109,-0.3958776,0.07517242,-0.096907705,3,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,1.476,0.2865146883960169,-0.4979384040146475,1.0,1.0,1.281,0.4960231849419944,-0.5665057774121193,2.0,-inf,-inf,,,,0.0527777777777777,0.0714285714285714,-3.49518948649315,-2.22786341259177,-0.0272155665571482,-1.8292381531243
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,hydroxyurea,CH4N2O2,C(=O)(N)NO,HT29,C0338106,-0.20084755,-1.2310953,1.3979925,0.32790866,0.18522945,0.06906227,0.014562109,-0.3958776,0.07517242,-0.096907705,1,1,238.0,0.0,1.0,0.0,0.0,0.0042016806722689,0.0,0.0,0.0,1.117,0.394095166171827,-2.834340778270251,1.0,1.0,1.281,0.4960231849419944,-0.5665057774121193,3.0,-inf,-inf,,,,0.1320754716981132,0.0714285714285714,-2.70853132085323,-23.3895084757172,-2.14198178774818,-3.29633984183492
Vemurafenib,C23H18ClF2N3O3S,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,hydroxyurea,CH4N2O2,C(=O)(N)NO,MCF7,C1134719,0.042466857,0.050378658,-0.44399998,0.074545465,-0.0980867,0.0003081467,0.075151585,-0.2692255,0.122339964,-0.04727009,1,1,280.0,0.0,1.0,0.0,0.0,0.0035714285714285,0.0,0.0,0.0,1.073,0.3600985976090437,-2.97973945781635,1.0,1.0,1.213,0.4665093782551429,-0.4565824609928984,3.0,-inf,-inf,,,,0.1132075471698113,0.0714285714285714,-3.18978085685841,0.0627744085966853,0.573775419815992,1.79071682161494
Vismodegib,C19H14Cl2N2O3S,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,hydroxyurea,CH4N2O2,C(=O)(N)NO,HT29,C0338106,-0.00092818774,0.070335455,-0.21680517,0.12046875,0.015978828,0.06906227,0.014562109,-0.3958776,0.07517242,-0.096907705,1,1,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.261,0.4846431677017639,1.5248332159605733,1.0,1.0,1.281,0.4960231849419944,-0.5665057774121193,3.0,-inf,-inf,,,,0.0,0.0714285714285714,-2.8896601603989,-3.44028860391463,-3.25348163135784,-0.760170135537131
