name,synonyms,cellosaurus_accession,disease_id,id,tissue_id,depmap_id,cell_model_passport_id,cosmic_id,ccle_name,expression_data,UMLS_CUI,tumour_location
NCI-H446,NCI-H446; H446; H-446; NCI-446; NCIH446,CVCL_1562,C4917,1114,7.0,ACH-000800,SIDM00965,688023,NCIH446_LUNG,BROAD_DepMap,C0149925,no access
TE-5,TE-5; TE5,CVCL_1764,C4024,1537,26.0,ACH-000408,SIDM00347,735784,TE5_OESOPHAGUS,BROAD_DepMap,C0279626,no access
CL-11,CL-11; CL11,CVCL_1978,C4349,266,6.0,ACH-000249,SIDM00944,1290769,CL11_LARGE_INTESTINE,BROAD_DepMap,C0338106,no access
NCI-H1793,NCI-H1793; H1793; H-1793; NCIH1793,CVCL_1496,C3512,1040,7.0,ACH-000888,SIDM00755,908463,NCIH1793_LUNG,BROAD_DepMap,C0152013,no access
TE 441.T,TE 441.T; TE-441-T; TE441T,CVCL_1754,C3359,1528,13.0,ACH-000772,SIDM01173,924248,TE441T_SOFT_TISSUE,BROAD_DepMap,C1276181,Soft tissue; Striated muscle (Rhabdomyosarcoma)
HCC1395,HCC1395; HCC-1395; SCC-1395,CVCL_1249,C4017,474,2.0,ACH-000699,SIDM00884,749712,HCC1395_BREAST,BROAD_DepMap,C1527349,no access
HT29,HT29; HT 29; HT29,CVCL_0320,C4349,28,6.0,ACH-000552,SIDM00136,905939,HT29_LARGE_INTESTINE,BROAD_DepMap,C0338106,Large intestine; Colon (Carcinoma)
VMRC-RCW,VMRC-RCW; VMRCRCW; Thomas Wirts; Virginia Mason Research Center-Renal Cancer W,CVCL_1790,C9385,1603,5.0,ACH-000484,SIDM00318,1240224,VMRCRCW_KIDNEY,BROAD_DepMap,C1861854,no access
JHU-029,JHU-029; JHU-O29; JHU029; HNSCC 029; 029,CVCL_5993,C4044,700,23.0,ACH-002251,SIDM00690,1298156,JHU029_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C0280324,no access
NOMO-1,NOMO-1; Nomo-1; NOMO1,CVCL_1609,C8263,1158,4.0,ACH-000168,SIDM00580,908451,NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0280634,no access
NCI-H810,NCI-H810; H810; H-810; NCIH810,CVCL_1590,C4450,1137,7.0,ACH-000789,SIDM01116,925341,NCIH810_LUNG,BROAD_DepMap,C0345958,no access
NCI-H661,NCI-H661; H661; H-661; NCIH661,CVCL_1577,C4450,1126,7.0,ACH-000853,SIDM01122,687829,NCIH661_LUNG,BROAD_DepMap,C0345958,Lung (Carcinoma; Non small cell carcinoma)
LCLC-103H,LCLC-103H; LCLC103H; Large Cell Lung Cancer-103H,CVCL_1375,C4450,835,7.0,ACH-000627,SIDM00345,753586,LCLC103H_LUNG,BROAD_DepMap,C0345958,no access
NCI-H2087,NCI-H2087; H2087; H-2087; NCIH208,CVCL_1524,C3512,1064,7.0,ACH-000841,SIDM00708,724834,NCIH2087_LUNG,BROAD_DepMap,C0152013,no access
NCI-H211,NCI-H211; H211; H-211; NCIH211,CVCL_1529,C4917,1068,7.0,ACH-000639,SIDM00704,1240189,NCIH211_LUNG,BROAD_DepMap,C0149925,no access
NCI-H720,NCI-H720; H720; H-720; NCIH720,CVCL_1583,C4038,1131,7.0,ACH-002174,SIDM01120,687600,NCIH720_LUNG,CellModelPassport,C0280089,no access
WRO,WRO; WRO82-1; WRO 82-1; WRO-82; WRO82; UCLA RO 82-W-1; UCLA RO-82W-1; UCLA RO82W1; RO 82 W-1; RO82-W-1; RO82W-1; RO82,CVCL_0582,C8054,1619,18.0,ACH-001384,SIDM00218,930083,RO82W1_THYROID,BROAD_DepMap,C0206682,no access
KATO III,KATO III; Kato III; Kato-III; KATO-III; KATOIII; KatoIII; KATO 3; JTC-28; Japanese Tissue Culture-28,CVCL_0371,C2993,737,16.0,ACH-000793,SIDM00687,907276,KATOIII_STOMACH,BROAD_DepMap,C0013080,Stomach (Carcinoma; Adenocarcinoma)
NCI-H838,NCI-H838; H838; H-838; NCIH838,CVCL_1594,C3512,1141,7.0,ACH-000416,SIDM01150,910399,NCIH838_LUNG,BROAD_DepMap,C0152013,no access
LB1047-RCC,LB1047-RCC; LB1047RCC; LB1047,CVCL_1364,C9385,822,5.0,ACH-002150,SIDM00187,753577,LB1047RCC_KIDNEY,CellModelPassport,C1861854,no access
ALL-SIL,ALL-SIL; ALLSIL; SIL-ALL; Sil-ALL,CVCL_1805,C7953,159,4.0,ACH-000105,SIDM00994,1295740,ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0279583,no access
OVTOKO,OVTOKO,CVCL_3117,C40078,1215,8.0,ACH-000663,SIDM00425,1298365,OVTOKO_OVARY,BROAD_DepMap,C1518693,no access
CHSA0108,CHSA0108; CHSA 0108,CVCL_X484,C2946,262,11.0,ACH-002093,SIDM00050,1290768,CHSA0108_BONE,CellModelPassport,C0008479,
OV90,OV90; OV90,CVCL_3768,C7700,55,8.0,ACH-000291,SIDM01141,1240197,OV90_OVARY,BROAD_DepMap,C0948216,no access
NCI-H2405,NCI-H2405; H2405; H-2405; NCIH2405,CVCL_1551,C3512,1087,7.0,ACH-000121,SIDM00724,687821,NCIH2405_LUNG,BROAD_DepMap,C0152013,no access
IA-LM,IA-LM; IALM,CVCL_1302,C4450,654,7.0,ACH-000672,SIDM00306,910779,IALM_LUNG,BROAD_DepMap,C0345958,no access
NCI-H1105,NCI-H1105; H1105; H-1105; NCIH1105,CVCL_1455,C4917,1003,7.0,ACH-000780,SIDM00652,908468,NCIH1105_LUNG,BROAD_DepMap,C0149925,Lung (Carcinoma; Small cell carcinoma)
LCLC-97TM1,LCLC-97TM1; LCLC97TM1,CVCL_1376,C4450,836,7.0,ACH-000596,SIDM00344,946361,LCLC97TM1_LUNG,BROAD_DepMap,C0345958,no access
BV-173,BV-173; BV173,CVCL_0181,C3174,212,4.0,ACH-000432,SIDM00962,910710,BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0023473,Haematopoietic and lymphoid (Haematopoietic neoplasm; Blast phase chronic myeloid leukaemia)
SUP-B15,SUP-B15; Sup-B15; SUPB-15; SUPB15; SupB15; SupB15W; SupB15WT,CVCL_0103,C9140,1479,4.0,ACH-000059,SIDM01176,1247871,SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0279584,no access
MHH-PREB-1,MHH-PREB-1; MHHPREB1,CVCL_1413,C3457,924,4.0,ACH-002272,SIDM00388,908136,MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,,no access
VAL,VAL,CVCL_1819,C8851,1597,4.0,ACH-001703,SIDM00416,1331048,VAL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0079744,
EW-22,EW-22; EW22; IARC-EW-22,CVCL_1214,C4817,409,11.0,ACH-002116,SIDM00196,949167,EW22_BONE,CellModelPassport,C0553580,no access
HT-55,HT-55; HT55,CVCL_1294,C4910,635,6.0,ACH-000926,SIDM00541,907287,HT55_LARGE_INTESTINE,BROAD_DepMap,C0699790,no access
M14,M14; M-14; M14-MEL; UCLA-SO-M14; UCLA SO M14; UCLA-SO-14; Melanoma 14,CVCL_1395,C3802,36,10.0,ACH-002159,SIDM00003,905975,M14_SKIN,CellModelPassport,C0206735,no access
SNB-75,SNB-75; SNB.75; SNB75,CVCL_1706,C3058,77,1.0,ACH-000504,SIDM00095,905982,SNB75_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0017636,no access
UMC-11,UMC-11; UMC11; NCI-UMC-11,CVCL_1784,C4038,1592,7.0,ACH-001417,SIDM01183,909779,UMC11_LUNG,CellModelPassport,C0280089,no access
NCI-H358,NCI-H358; H358; H-358; NCIH358,CVCL_1559,C2923,1111,7.0,ACH-000860,SIDM00718,908465,NCIH358_LUNG,BROAD_DepMap,C2750265,no access
NCI-H2795,NCI-H2795; H2795; H-2795; NCIH2795,CVCL_U996,C45662,1097,20.0,ACH-002130,SIDM00154,1290813,NCIH2795_PLEURA,CellModelPassport,C1709574,no access
EB2,EB2; EB-2; Epstein-Barr-2,CVCL_1186,C27694,368,4.0,ACH-001064,SIDM00863,906846,EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C1333427,no access
HH [Human lymphoma],HH [Human lymphoma],CVCL_1280,C3467,555,4.0,ACH-000061,SIDM00671,907056,HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0079773,no access
KG-1,KG-1; KG1,CVCL_0374,C9154,744,4.0,ACH-000386,SIDM00785,907278,KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,Haematopoietic and lymphoid (Haematopoietic neoplasm; Acute myeloid leukaemia; M6)
NCI-H2452,NCI-H2452; H2452; H-2452; NCIH2452,CVCL_1553,C45665,1089,20.0,ACH-000092,SIDM00722,908462,NCIH2452_PLEURA,BROAD_DepMap,C1709570,Pleura (Mesothelioma)
SJNB-17,SJNB-17; SJNB17; NB17; NB17-DH,CVCL_1445,C3270,1349,21.0,ACH-002282,SIDM00255,949175,NB17_AUTONOMIC_GANGLIA,CellModelPassport,C2751421,no access
CAL-51,CAL-51; CAL 51; CAL51; Cal51; Centre Antoine Lacassagne-51,CVCL_1110,C4872,234,2.0,ACH-000856,SIDM00933,910927,CAL51_BREAST,BROAD_DepMap,C0678222,no access
OC 314,OC 314; OC-314; OC314,CVCL_1616,C7550,1172,8.0,ACH-000962,SIDM00220,909257,OC314_OVARY,BROAD_DepMap,C1335177,no access
VMRC-LCD,VMRC-LCD; VMRCLCD; LCD; Virginia Mason Research Center-Lung Cancer D,CVCL_1787,C3512,1600,7.0,ACH-001233,SIDM00320,713869,VMRCLCD_LUNG,CellModelPassport,C0152013,Lung (Carcinoma; Adenocarcinoma)
Panc 08.13,Panc 08.13; Panc 8.13; Panc-08.13; PANC-08-13; Panc_08_13; Panc08.13; Panc8.13; Panc-8_13; Panc-813; PANC 813; Panc813; PANC813; PANC0813; Panc0813; Pa14C; PL9; PL-9,CVCL_1638,C9120,1227,12.0,ACH-000417,SIDM01136,925347,PANC0813_PANCREAS,BROAD_DepMap,C1335302,no access
NKM-1,NKM-1; NKM1,CVCL_1607,C9154,1156,4.0,ACH-002290,SIDM00576,908448,NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0220615,Haematopoietic and lymphoid (Haematopoietic neoplasm; Acute myeloid leukaemia)
COR-L279,COR-L279; COR L279; CORL279; LuCL4,CVCL_1140,C4917,302,7.0,ACH-000257,SIDM00511,910937,CORL279_LUNG,BROAD_DepMap,C0149925,no access
HCC1187,HCC1187; HCC-1187,CVCL_1247,C4017,468,2.0,ACH-000111,SIDM00885,749711,HCC1187_BREAST,BROAD_DepMap,C1527349,Breast (Carcinoma; Ductal carcinoma)
MEG-01,MEG-01; Meg-01; MEG01; Meg01,CVCL_0425,C3174,905,4.0,ACH-000072,SIDM00526,908126,MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0023473,no access
KTCTL-26A,KTCTL-26A; KTCTL-26a; KTCTL26A; RCC-FG2; RCCFG2,CVCL_5873,C4033,797,5.0,ACH-002189,SIDM00819,1524414,RCCFG2_KIDNEY,CellModelPassport,C4225533,no access
OVK18,OVK18; OVK-18; OVK#18,CVCL_3770,C7979,1210,8.0,ACH-000947,SIDM00238,1480371,OVK18_OVARY,BROAD_DepMap,C0346163,no access
NCI-H2347,NCI-H2347; H2347; H-2347; NCIH2347,CVCL_1550,C3512,1084,7.0,ACH-000875,SIDM00726,687820,NCIH2347_LUNG,BROAD_DepMap,C0152013,Lung (Carcinoma; Non small cell carcinoma)
A549,A549; A 549; A549; NCI-A549; A549/ATCC; A549 ATCC; hA549,CVCL_0023,C3512,7,7.0,ACH-000681,SIDM00903,905949,A549_LUNG,BROAD_DepMap,C0152013,no access
NCC021,NCC021,CVCL_X506,C9385,982,5.0,ACH-002168,SIDM00232,1509074,NCC021_KIDNEY,CellModelPassport,C1861854,no access
TE-8,TE-8; TE8,CVCL_1766,C4024,1539,26.0,ACH-000452,SIDM00326,753623,TE8_OESOPHAGUS,BROAD_DepMap,C0279626,Oesophagus (Carcinoma)
C2BBe1,C2BBe1; C2BBE1; C2BBe 1; Caco-2/BBe 1; Caco-2/BBe; Caco-2BBe; Caco-2BBE; Caco-2 BBe; Caco2-BBE; Caco2BBe; Caco2BBE; CACO2BBE; BBE,CVCL_1096,C4349,217,6.0,ACH-000009,SIDM01233,910700,C2BBE1_LARGE_INTESTINE,BROAD_DepMap,C0338106,Large intestine; Colon (Carcinoma; Adenocarcinoma)
D-423MG,D-423MG; D-423 MG; D423MG,CVCL_1160,C3058,333,1.0,ACH-002228,SIDM00209,946372,D423MG_CENTRAL_NERVOUS_SYSTEM,CellModelPassport,C0017636,no access
SUP-M2,SUP-M2; Sup-M2; SUPM2,CVCL_2209,C3720,1482,4.0,ACH-000226,SIDM00421,1331040,SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0206180,
HCC-56,HCC-56; HCC56,CVCL_2917,C4349,461,6.0,ACH-000467,SIDM00597,1290907,HCC56_LARGE_INTESTINE,BROAD_DepMap,C0338106,no access
ACHN,ACHN; ACHN,CVCL_1067,C6975,8,5.0,ACH-000046,SIDM00123,905950,ACHN_KIDNEY,BROAD_DepMap,C1306837,no access
NCI-H2373,NCI-H2373; H2373; H-2373; NCIH2373,CVCL_A533,C45663,1086,20.0,ACH-002124,SIDM00103,1290809,NCIH2373_PLEURA,CellModelPassport,C1709578,no access
SAT [Human HNSCC],SAT [Human HNSCC]; Sat,CVCL_3160,C34447,1316,23.0,ACH-001641,SIDM00350,1299050,SAT_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C1168401,no access
KM-H2,KM-H2; KM H-2; KMH2,CVCL_1330,C9357,752,4.0,ACH-000815,SIDM01018,909976,KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0019829,no access
639V,639V; 639v; 639-V; 639 V,CVCL_1048,C4912,135,17.0,ACH-000973,SIDM00999,906798,639V_URINARY_TRACT,BROAD_DepMap,C0699885,Urinary tract; Ureter (Carcinoma; Transitional cell carcinoma)
KP-1N,KP-1N; Kp-1N; KP-1 N; KP1N; KP1,CVCL_3002,C9120,781,12.0,ACH-001107,SIDM00583,1298216,KP1N_PANCREAS,CellModelPassport,C1335302,no access
T84,T84; T-84; T 84,CVCL_0555,C4349,1519,6.0,ACH-000381,SIDM00782,909761,T84_LARGE_INTESTINE,BROAD_DepMap,C0338106,no access
LA-N-6,LA-N-6; LAN-6; LAN6; LA-N-6(OAN),CVCL_1363,C3270,820,21.0,ACH-001355,SIDM00330,949170,LAN6_AUTONOMIC_GANGLIA,CellModelPassport,C2751421,no access
HCC366,HCC366; HCC-366; HCC0366,CVCL_2059,C9133,509,7.0,ACH-000840,SIDM01070,1240144,HCC366_LUNG,BROAD_DepMap,C0279557,no access
HCC2157,HCC2157,CVCL_1261,C4017,495,2.0,ACH-000691,SIDM00774,749715,HCC2157_BREAST,BROAD_DepMap,C1527349,no access
TE-10,TE-10; TE10,CVCL_1760,C4024,1531,26.0,ACH-000318,SIDM00349,753622,TE10_OESOPHAGUS,BROAD_DepMap,C0279626,no access
RVH-421,RVH-421; RVH 421; RVH421,CVCL_1672,C3224,1307,10.0,ACH-000614,SIDM00401,909706,RVH421_SKIN,BROAD_DepMap,C0025202,no access
PC-3 [Human lung carcinoma],PC-3 [Human lung carcinoma]; PC-3; PC3; JPC-3,CVCL_S982,C3512,1233,7.0,ACH-002184,SIDM00361,1240202,PC3JPC3_LUNG,,C0152013,no access
MHH-CALL-4,MHH-CALL-4; MHH-CALL4; MHHCALL4,CVCL_1410,C9140,921,4.0,ACH-000156,SIDM00376,908133,MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0279584,no access
SU-DHL-10,SU-DHL-10; Su-DHL-10; SUDHL10; Sudhl10; SUDHL-10; SuDHL 10; Stanford University-Diffuse Histiocytic Lymphoma-10; DHL10,CVCL_1889,C8851,1461,4.0,ACH-000271,SIDM00389,1331033,SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0079744,no access
NCI-H1155,NCI-H1155; H1155; H-1155; NCIH1155; NCI-1155,CVCL_1456,C4450,1004,7.0,ACH-000980,SIDM00651,908467,NCIH1155_LUNG,BROAD_DepMap,C0345958,Lung (Carcinoma; Small cell carcinoma; Large cell variant)
MLMA,MLMA,CVCL_1419,C7402,937,4.0,ACH-002274,SIDM00561,908142,MLMA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0023443,Haematopoietic and lymphoid (Lymphoid neoplasm; Hairy cell leukaemia)
LB831-BLC,LB831-BLC; LB831BLC; LB831,CVCL_1370,C4912,828,17.0,ACH-002266,SIDM00181,753584,LB831BLC_URINARY_TRACT,CellModelPassport,C0699885,Urinary tract; Bladder (Carcinoma)
EBC-1,EBC-1; EBC-1/original; EBC1,CVCL_2891,C3493,370,7.0,ACH-000563,SIDM00486,753554,EBC1_LUNG,BROAD_DepMap,C0149782,no access
OSC-19,OSC-19; OSC19; Osc19,CVCL_3086,C4648,1198,23.0,ACH-001625,SIDM00566,1298362,OSC19_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0349566,no access
SJNB-6,SJNB-6; SJ-NB-6; SJNB6; NB6; NB6-DH; N2307L,CVCL_8823,C3270,1351,21.0,ACH-002284,SIDM00253,949173,NB6_AUTONOMIC_GANGLIA,CellModelPassport,C2751421,Autonomic ganglia (Neuroblastoma)
NEC8,NEC8; NEC-8,CVCL_1604,C6341,1152,33.0,ACH-002288,SIDM00243,910942,NEC8_TESTIS,CellModelPassport,C0238448,no access
Jurkat,Jurkat; JURKAT; JM; JM-Jurkat; Jurkat-FHCRC; Jurkat FHCRC; FHCRC-11; FHCRC subclone 11; FCCH1024,CVCL_0065,C7953,714,4.0,ACH-000995,SIDM01016,998184,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0279583,no access
SK-MEL-31,SK-MEL-31; Sk-Mel-31; SKMEL-31; SKMel-31; SkMel31; SKMEL31; AX-Mel,CVCL_0600,C3510,1368,10.0,ACH-000640,SIDM01104,909727,SKMEL31_SKIN,BROAD_DepMap,C0151779,no access
OVISE,OVISE,CVCL_3116,C40078,1209,8.0,ACH-000527,SIDM00564,1240198,OVISE_OVARY,BROAD_DepMap,C1518693,no access
NUGC-3,NUGC-3; NUGC3; NU-GC-3,CVCL_1612,C4004,1165,16.0,ACH-000911,SIDM00572,908455,NUGC3_STOMACH,BROAD_DepMap,C0278701,no access
TE-4,TE-4; TE4,CVCL_3337,C4024,1536,26.0,ACH-000917,SIDM00250,1503371,TE4_OESOPHAGUS,BROAD_DepMap,C0279626,
BICR 31,BICR 31; BICR-31; BICR31; Beatson Institute for Cancer Research 31,CVCL_2312,C4648,194,23.0,ACH-000228,SIDM00078,1290725,BICR31_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0349566,no access
AMO1,AMO1; AMo1; AMO-1,CVCL_1806,C3242,162,4.0,ACH-000838,SIDM00993,1295741,AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0026764,no access
OVCAR3,OVCAR3; Ovcar-3; NIH:OVCAR3; NIH:Ovcar-3; NIH:OVCAR3; NIH-OVCAR-3; OVCAR.3; OVCAR-3,CVCL_0465,C105555,56,8.0,ACH-000001,SIDM00105,905933,NIHOVCAR3_OVARY,BROAD_DepMap,C3642254,no access
RCH-ACV,RCH-ACV; RCHACV; RCH,CVCL_1851,C80347,1271,4.0,ACH-000922,SIDM00449,1330994,RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C2698306,no access
MKN28,MKN28; MKN-28; MKN 28,CVCL_1416,C5473,931,16.0,ACH-002161,SIDM00260,908139,MKN28_STOMACH,CellModelPassport,C1333791,no access
CAOV3,CAOV3; CaOv-3; CaOV-3; CAOV-3; CAOV3; CaOV3; CaOv3; Caov3; CA-OV-3,CVCL_0201,C105555,11,8.0,ACH-000713,SIDM00919,906825,CAOV3_OVARY,BROAD_DepMap,C3642254,no access
SK-MEL-24,SK-MEL-24; Sk-Mel-24; SK Mel 24; SKMEL-24; SK-Mel24; SKMEL24; SKMel24; AQ-Mel,CVCL_0599,C3224,1366,10.0,ACH-000822,SIDM01106,909725,SKMEL24_SKIN,BROAD_DepMap,C0025202,no access
NY,NY,CVCL_1613,C9145,1167,11.0,ACH-002178,SIDM00569,910849,NY_BONE,CellModelPassport,C0029463,no access
GR-ST,GR-ST; GRST,CVCL_1236,C9140,446,4.0,ACH-002238,SIDM01259,906877,GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0279584,no access
CW-2,CW-2; CW2,CVCL_1151,C4349,327,6.0,ACH-000998,SIDM00282,910554,CW2_LARGE_INTESTINE,BROAD_DepMap,C0338106,no access
MIA PaCa-2,MIA PaCa-2; MIA-PaCa-2; MIA-PACA-2; MIA-Pa-Ca-2; MIA Paca2; MIA PaCa2; MiaPaCa-2; MIAPACA-2; MiaPaca.2; MiaPaCa2; Miapaca2; MIAPaCa2; MIAPACA2; Mia PACA 2; MIAPaCa-2; PaCa2,CVCL_0428,C9120,925,12.0,ACH-000601,SIDM00505,724870,MIAPACA2_PANCREAS,BROAD_DepMap,C1335302,Pancreas (Carcinoma; Ductal carcinoma)
DoHH2,DoHH2; DOHH2; DoHH-2; DOHH-2,CVCL_1179,C36080,360,4.0,ACH-000056,SIDM00981,906842,DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C1333295,Haematopoietic and lymphoid (Lymphoid neoplasm; Diffuse large B cell lymphoma)
K5,K5,CVCL_1322,C4035,724,18.0,ACH-002148,SIDM00056,924238,K5_THYROID,CellModelPassport,C3149311,no access
NCI-H929,NCI-H929; NCI H929; NCIH929; H929; H-929,CVCL_1600,C3242,1148,4.0,ACH-000050,SIDM01148,724825,NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0026764,Haematopoietic and lymphoid (Lymphoid neoplasm; Plasma cell myeloma)
Raji,Raji; RAJI; P1-Raji; GM04671,CVCL_0511,C27694,1265,4.0,ACH-000654,SIDM00844,909262,RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C1333427,Haematopoietic and lymphoid (Lymphoid neoplasm; Burkitt lymphoma)
Farage,Farage; FARAGE; Farage OL; Farage Original Line,CVCL_3302,C36080,417,4.0,ACH-001498,SIDM00859,1297449,FARAGE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C1333295,
CA46,CA46; CA-46; CA 46,CVCL_1101,C2912,222,4.0,ACH-000440,SIDM00907,910703,CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0006413,no access
RC-K8,RC-K8; RCK-8; RCK8; Rck8,CVCL_1883,C36080,1268,4.0,ACH-001638,SIDM00448,1330995,RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C1333295,no access
NCI-H1963,NCI-H1963; H1963; H-1963; NCIH1963,CVCL_1510,C4917,1052,7.0,ACH-000729,SIDM00760,688010,NCIH1963_LUNG,BROAD_DepMap,C0149925,no access
DB,DB,CVCL_1168,C8851,342,4.0,ACH-000334,SIDM00886,906832,DB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0079744,no access
NCI-H2170,NCI-H2170; H2170; H-2170; NCIH2170,CVCL_1535,C3493,1073,7.0,ACH-000481,SIDM00716,687815,NCIH2170_LUNG,BROAD_DepMap,C0149782,no access
BONNA-12,BONNA-12; Bonna-12; BONNA12; Bonna12,CVCL_1090,C7402,203,4.0,ACH-001452,SIDM00984,906695,BONNA12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0023443,no access
NCI-H3118,NCI-H3118; H3118; H-3118,CVCL_A464,C5938,1106,19.0,ACH-002239,SIDM00517,1240140,H3118_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C1335363,no access
UM-UC-3,UM-UC-3; UMUC-3; UM-UC3; UMUC3; UC-3; University of Michigan-Urothelial Carcinoma-3,CVCL_1783,C4912,1591,17.0,ACH-000522,SIDM01182,724838,UMUC3_URINARY_TRACT,BROAD_DepMap,C0699885,no access
HCC1954,HCC1954; HCC-1954,CVCL_1259,C4017,492,2.0,ACH-000859,SIDM00872,749709,HCC1954_BREAST,BROAD_DepMap,C1527349,Breast (Carcinoma; Ductal carcinoma)
ME-1 [Human leukemia],ME-1 [Human leukemia]; ME1,CVCL_2110,C9154,901,4.0,ACH-000439,SIDM00338,1330942,ME1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,no access
HT-3,HT-3; HT3,CVCL_1293,C9039,634,24.0,ACH-001525,SIDM00679,907068,HT3_CERVIX,BROAD_DepMap,C0302592,no access
ML-1 [Human thyroid carcinoma],ML-1 [Human thyroid carcinoma]; ML1,CVCL_H525,C8054,935,18.0,ACH-000058,SIDM00442,1240178,ML1_THYROID,BROAD_DepMap,C0206682,no access
SNU-81,SNU-81; SNU81; NCI-SNU-81,CVCL_5098,C4349,1446,6.0,ACH-000991,SIDM00193,1660036,SNU81_LARGE_INTESTINE,BROAD_DepMap,C0338106,no access
OVCA433,OVCA433; OVCA 433; OvCa 433; OVCA-433; OVCA433_Bast; OVCAR-433; OVCAR 433; OVCAR433; SKOV-433; SK-OV-433; OV433,CVCL_0475,C7550,1208,8.0,ACH-002182,SIDM00966,1480367,OVCA433_OVARY,CellModelPassport,C1335177,no access
NCI-H2369,NCI-H2369; H2369; H-2369,CVCL_A532,C7376,1085,20.0,ACH-002123,SIDM00104,1290808,H2369_PLEURA,CellModelPassport,C0812413,
L-363,L-363; L 363; L363,CVCL_1357,C3242,817,4.0,ACH-000183,SIDM00312,924239,L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0026764,no access
FTC-133,FTC-133; FTC133,CVCL_1219,C8054,419,18.0,ACH-000903,SIDM00213,906864,FTC133_THYROID,BROAD_DepMap,C0206682,no access
Capan-2,Capan-2; CaPan-2; CAPAN-2; Capan 2; CAPAN 2; Capan2; CAPAN2,CVCL_0026,C9120,246,12.0,ACH-000107,SIDM00943,910915,CAPAN2_PANCREAS,BROAD_DepMap,C1335302,Pancreas (Carcinoma; Ductal carcinoma)
Lu-65,Lu-65; LU-65M; LU-65; LU65; Lu65; C-Lu-65; C-Lu65,CVCL_1392,C4452,869,7.0,ACH-000438,SIDM00547,724863,LU65_LUNG,BROAD_DepMap,C0345960,no access
LN-18,LN-18; LN 18; LN18; LN018,CVCL_0392,C3058,841,1.0,ACH-000819,SIDM00685,1240168,LN18_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0017636,no access
KTCTL-1M,KTCTL-1M; KTCTL1M; RCC-MF; RCCMF,CVCL_5884,C4033,795,5.0,ACH-002192,SIDM00816,1524419,RCCMF_KIDNEY,CellModelPassport,C4225533,no access
LAMA-84,LAMA-84; Lama-84; LAMA84; Lama84,CVCL_0388,C3174,821,4.0,ACH-000301,SIDM00346,907783,LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0023473,no access
